seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,time,fw_time
1,500,8.254121055529813,1.8305610360869196e-6,1.8305610360869196e-6,6200,3602.488432143,3602.065730068
2,500,8.682231613274473,1.8530850400821919e-6,1.853085635161733e-6,6941,3600.740684247,3600.658262979
3,500,8.270115985403699,1.4129313257171816e-6,1.4129313257171816e-6,6417,3600.86042176,3600.778192308
4,500,8.310307861977753,1.2470600800895681e-6,1.2470600800895681e-6,6061,3600.816633078,3600.730214556
5,500,8.36502282928079,1.653460532935469e-6,1.653460532935469e-6,6309,3600.644651824,3600.561945836
1,1000,8.346232421600332,0.08085553228552378,0.08166546532550711,1531,3604.60047892,3604.120325714
2,1000,8.393193221652384,0.06942712592570288,0.06754440885146273,1562,3602.292491805,3602.086439893
3,1000,8.519744017450392,0.04433826168014576,0.044475957375526676,1570,3602.448462798,3602.147027784
4,1000,8.609451302050504,0.12359814006781988,0.1254022917342379,1473,3603.060653863,3602.760058691
5,1000,8.43834992526758,0.2497886620856491,0.2534327769753677,1260,3603.783383577,3603.407905226
1,1500,11.438702415249475,14.331896682541638,14.318451042080374,404,3608.580479614,3607.8315171
2,1500,10.159507151625618,8.128017539014037,8.141940903952321,399,3605.684477251,3604.951550544
3,1500,9.505530273785574,7.09654886397343,7.200928000828172,401,3612.016494241,3611.372269898
4,1500,9.80848033109825,6.439319938817459,6.536775587819591,401,3609.811181939,3609.262239417
5,1500,10.620061841301105,11.453719200082528,11.179484383954744,391,3610.836836578,3610.105007343
1,2000,11.418464552772045,13.529026273775754,13.51010134248076,362,3612.78049097,3611.949085979
2,2000,11.592485920717507,14.113901227046012,14.306814555652835,362,3612.908752034,3612.195934928
3,2000,11.6046448593397,16.375976853059043,16.407883001206628,361,3606.012482658,3605.275627101
4,2000,11.95115842506795,17.799332458412792,17.61450891852243,363,3611.220720761,3610.513368482
5,2000,11.955606402508012,18.440130765738857,18.425029090413183,353,3606.304766474,3605.505499723
1,2500,13.328036307468196,19.386358369395502,20.746598959124235,305,3607.65252321,3606.713209964
2,2500,20.082101693607157,88.22827756755765,100.65139278341766,307,3619.680512488,3618.842137971
3,2500,16.06039312741932,39.47899681806898,39.36234657098183,305,3606.264510097,3605.435103179
4,2500,18.772736586593595,80.95738137865871,88.42371383670083,310,3618.596728143,3617.691651866
5,2500,15.111987356648267,33.207959523434724,33.35573876027763,307,3616.032856926,3615.001072715
1,3000,14.464540905864766,30.42731621918461,30.108337203743467,297,3614.431049155,3613.382549611
2,3000,14.289058915306079,29.204564736557664,29.227678979126107,299,3605.37645386,3604.443681582
3,3000,17.285187044046797,61.429894002871976,61.11780039085323,303,3606.052444808,3605.170852929
4,3000,16.54634582780827,62.136405727309544,63.452623891045405,302,3617.164453448,3616.356172788
5,3000,14.817990623477568,34.84802600550667,34.79376899988985,305,3612.876409161,3611.888919981
1,3500,35.48257847386082,605.5660698321659,604.1633874816245,272,3611.816472198,3610.865928128
2,3500,17.11595561650116,50.99959703451559,50.84064865581337,271,3607.972445616,3607.047349048
3,3500,14.981144173061935,32.13907058916836,32.004696801324506,272,3616.668466915,3615.740756775
4,3500,20.751888036639407,110.96813595101867,117.7186532172724,274,3613.256451545,3612.125949435
5,3500,16.069556409071836,42.900978422605874,43.02954283533069,273,3610.74844179,3609.923225734
1,4000,24.169389573085848,157.89654996105742,157.8032463545557,236,3618.972418432,3617.682982662
2,4000,22.195766479853745,122.12815427586975,135.58156163013797,235,3620.620422692,3619.416235484
3,4000,20.369304903650143,94.26491956751288,104.54905927100512,237,3622.168448028,3621.10833385
4,4000,18.582732270340706,74.6276858645858,74.73686461960177,237,3618.133947671,3616.943813087
5,4000,24.494229428197276,178.99463633697832,191.51599131090467,241,3618.957907403,3617.661877093
1,4500,108.3694128428061,19099.803415778562,19499.795911497087,140,3625.072698051,3622.992360999
2,4500,101.83994914887373,16585.05356267465,19877.478084595175,143,3634.37653535,3632.351432559
3,4500,52.91977805460131,1838.5236624759218,1882.4116214829626,141,3612.62450245,3610.566090972
4,4500,94.75783648061181,13687.165305822851,15369.460477167682,141,3638.096463892,3635.665038477
5,4500,265.7013708409685,429140.03446868353,439083.5229608819,140,3628.788554776,3626.898291732
1,5000,83.12956136996767,9607.76884936981,9624.620522146335,131,3618.720443788,3616.462615854
2,5000,58.742685290978464,2544.8684245533573,3312.175211007004,133,3647.752418746,3645.515971051
3,5000,110.94798274503648,22995.083529466185,23837.32166115795,131,3630.268439498,3627.904449839
4,5000,174.29970032555502,135485.358481937,143743.18378898458,130,3636.552446299,3634.243684699
5,5000,56.98444841381188,2468.448574124211,2620.451143800386,130,3612.36042547,3610.098546304
