seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap
5,5000,3633.911719759,3631.39113777,24.41832424725492,232.41268329239608,272.0958988338524,34,0,0,19.941176470588236,15.870577267900476,Inf,Inf
