seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap,time,fw_time
1,500,8.25412105552877,1.4168993089924697e-7,9.089547425844557e-8,2329,1,0,3.677114641477029,1.3808941476720993,364.5236790437207,1.0,862.292404127,862.038024519
2,500,8.68223161327157,1.0069125089273712e-7,9.65783701900591e-8,4282,1,0,3.456562354040168,1.1127114385973964,182.37311509172818,1.0,1487.301586188,1487.2499606
3,500,8.270115985402953,1.1338271477256967e-7,9.900797870443512e-8,2088,1,0,3.649904214559387,1.386684570186579,93.7894251860516,1.0,843.380464748,843.338056642
4,500,8.310307861976568,1.0038527520350726e-7,9.289161972958482e-8,3355,1,0,3.5156482861400895,1.1536580053787049,4.2465456151496994e-8,1.0,1483.072442741,1483.029743633
5,500,8.36502282927953,9.320631733089613e-8,9.952788992961814e-8,2392,0,0,3.596571906354515,1.0959207067941263,Inf,Inf,1173.836464975,1173.793869885
1,1000,8.346242656632624,0.08177266886810663,0.0822166778558433,1104,5,0,5.080615942028985,2.8852055147490887,66.3218197080726,1.1156027370090338,3605.976451869,3605.522975869
2,1000,8.393104736049327,0.036839882866058105,0.03594621538747056,1309,2,0,4.856378915202445,1.9006274587744558,43.11859320928599,1.0037963601568642,3602.348438841,3602.105360373
3,1000,8.519701571218832,0.010865996478692352,0.010779275654769549,1454,4,0,4.645804676753783,2.3503509583341344,54.96447284938302,1.1070049143172278,3603.252390382,3603.001963638
4,1000,8.608979053025134,0.03592762070339717,0.03569248266289904,1471,3,0,4.730795377294357,2.0002372256263343,35.89170755255186,1.1268506833162697,3601.69508191,3601.435132173
5,1000,8.43607522268532,0.062275251143136146,0.06221505538511174,1402,3,0,4.8744650499286735,2.2211599764130043,60.42364297687696,1.020048750252026,3603.6244327,3603.338143149
1,1500,9.163030971060264,3.5858095433933865,3.563291645057225,279,7,0,7.096774193548387,5.809440065383967,52.883175642144764,2.856050892637331,3618.093859445,3617.372289926
2,1500,9.086521303843705,3.164816810344794,3.1403964651042333,287,6,0,6.857142857142857,5.262727780942475,55.0545879003665,1.0718869197177008,3610.628433693,3609.964922778
3,1500,8.761436443647433,2.5022970134699243,2.5477638940684333,287,5,0,6.7874564459930316,4.867486982180623,70.45299936437313,1.0488786491812707,3606.240400867,3605.593831139
4,1500,9.077437522987942,3.0889499800968636,3.0115109602047454,294,5,0,6.673469387755102,4.814175974281204,53.47988460901576,1.0527858626654842,3611.460441025,3610.802724115
