seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap
5,5000,3628.3401139,3626.20528801,26.500107602754376,337.1546955566967,394.3717553648393,30,12,0,21.566666666666666,16.22829230893897,104.05374189540267,1.0842824363320858
