seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap
2,5000,3644.73369305,3642.400917273,19.264544594174776,111.52870981433045,120.43975388490284,45,9,0,14.266666666666667,13.53849729810916,269.25894442383077,40.635231031707264
