seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap,time,fw_time
1,500,8.254121055528776,1.0645372583439894e-7,9.390864619263084e-8,2305,0,0,3.6711496746203904,1.195465146092437,Inf,Inf,964.606407528,964.384280527
2,500,8.682231613271561,9.922055177469247e-8,9.820879220967527e-8,4202,0,0,3.44859590671109,0.9730230191147132,Inf,Inf,1868.244516991,1868.133973358
3,500,8.270115985402953,1.0060075794626755e-7,9.63374002793671e-8,2290,0,0,3.6283842794759824,1.1537079133170378,Inf,Inf,904.18284507,904.099152707
4,500,8.310307861976568,1.1503606778262565e-7,9.917544652182642e-8,3362,0,0,3.5068411659726353,1.0004971470535597,Inf,Inf,1443.446776301,1443.302005999
5,500,8.36502282927953,9.648690380004155e-8,9.726196736892234e-8,2438,0,0,3.5910582444626744,1.0963596774595306,Inf,Inf,1128.69076038,1128.550020698
1,1000,8.346137448977657,0.05896889122177029,0.05626582399565727,1216,0,0,4.854440789473684,1.4110778706311908,Inf,Inf,3605.362198596,3604.932623601
2,1000,8.393097649912562,0.029905481608619056,0.030132675561810984,1376,0,0,4.7645348837209305,1.3412909120627945,Inf,Inf,3603.152890053,3602.746103576
3,1000,8.519700371764696,0.00584804638399028,0.005827620103241671,1452,0,0,4.570936639118457,1.368064811139499,Inf,Inf,3602.71287745,3602.346221585
4,1000,8.608933651440772,0.004178242278250366,0.0038764842647900366,1466,0,0,4.655525238744884,1.316485196811573,Inf,Inf,3601.867558131,3601.56116306
5,1000,8.435984994394468,0.019441058994768667,0.01944603244483112,1463,0,0,4.727956254272044,1.3853164382912355,Inf,Inf,3603.216987809,3602.79874691
1,1500,9.091616897564412,3.471315701120913,3.503931978645346,292,0,0,6.609589041095891,2.4894921097591434,Inf,Inf,3611.914752114,3611.215740578
2,1500,9.016915077307146,2.883457089733966,2.9636046110414167,307,0,0,6.302931596091205,2.0522802252023467,Inf,Inf,3606.00183868,3605.271769591
3,1500,8.736646829647754,2.381093292819127,2.511299299851453,313,0,0,6.185303514376997,2.007400088651262,Inf,Inf,3616.600528745,3615.825092042
4,1500,9.026131243291383,2.8227317706309254,2.803296693359089,309,0,0,6.294498381877022,1.993659305431532,Inf,Inf,3608.17794927,3607.500458063
5,1500,8.949690184480035,2.832482477335656,2.8027036133681946,321,0,0,6.224299065420561,2.1138312870899547,Inf,Inf,3606.077980187,3605.226790954
1,2000,9.440897489610613,3.9539368739008367,3.908565773072592,266,0,0,6.597744360902255,2.142083844012508,Inf,Inf,3614.591057018,3613.800699004
2,2000,9.473781881125985,3.9729813932111444,4.223108969641606,268,0,0,6.574626865671642,2.1266169989561625,Inf,Inf,3614.616251216,3613.766616721
3,2000,9.266403578374302,3.7382211232790272,3.730541308326684,280,0,0,6.485714285714286,2.085916984728467,Inf,Inf,3607.917507566,3607.28529343
4,2000,9.397366783078317,4.335511415365415,4.40483614475384,262,0,0,6.874045801526718,2.364199386936136,Inf,Inf,3608.81623635,3608.086092275
