seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,average_iter,std_iter
4,1000000,3625.332159765,3624.584970286,0.33173962243274413,8.620194240987426e-7,8.607474496638914e-7,529,0.15311909262759923,0.3604431024562213
