seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap
5,810000,3625.906317223,3625.350963311,0.33094213286377583,6.209319086888931e-7,6.196759054443411e-7,544,0,0,2.75,0.4334112410487334,Inf,Inf
