seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap
5,360000,3608.850770205,3608.364095924,0.33014026672458724,3.611434475259308e-7,3.5668507760008503e-7,1588,1,1,2.58435960591133,0.49298388190583387,0.000441153327269798,1.0
