seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap
2,10000,108.37012429,108.357403725,0.32098593165125006,9.80403172916311e-8,9.80403172916311e-8,11602,0,0,2.6306352900612016,0.4826536040932041,Inf,Inf
