seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,average_iter,std_iter
1,40000,1896.329598226,1896.319584677,0.3258873507458842,9.931058051609876e-8,9.931058051609876e-8,19597,0.15202082057562769,0.35905023246231565
