seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap,time,fw_time
1,10000,0.318269459683937,9.804674533375746e-8,9.804674533375746e-8,12861,0,0,2.6744945567651635,0.4685816080818105,Inf,Inf,148.977572171,148.949905504
2,10000,0.3209859316459554,9.840522668599916e-8,9.840522668599916e-8,12725,0,0,2.6661427224143353,0.4716079682058406,Inf,Inf,145.145356905,145.141016798
3,10000,0.3183632766354571,9.615937823781451e-8,9.615937823781451e-8,12258,0,0,2.687443909602676,0.46355400132903646,Inf,Inf,144.437682147,144.433063068
4,10000,0.3156908608401712,9.795090781528071e-8,9.795090781528071e-8,10748,0,0,2.667535126081697,0.4711184925779708,Inf,Inf,119.928944992,119.924290829
5,10000,0.31698352329022333,9.926277645677661e-8,9.926277645677661e-8,11724,0,0,2.7050243111831445,0.45605128357781194,Inf,Inf,130.881391303,130.876693053
1,40000,0.32588735038511896,9.914502381233592e-8,9.914502381407064e-8,11546,0,0,2.4689475963620615,0.49905643064844823,Inf,Inf,987.221681319,987.175996812
2,40000,0.324095987788709,9.964939952887553e-8,9.96493995271408e-8,11262,0,0,2.478287896279194,0.49955054316086434,Inf,Inf,948.692914657,948.674511259
3,40000,0.3255535399403145,9.808741307723579e-8,9.808741307897051e-8,12053,0,0,2.483571191503485,0.49975075489768156,Inf,Inf,998.85601151,998.829500268
4,40000,0.32474095592091506,9.923011569379359e-8,9.923011569379359e-8,13000,0,0,2.49842295561197,0.5000167461874866,Inf,Inf,1088.069487846,1088.048730082
5,40000,0.3252702109506886,9.971718569791455e-8,9.971718569791455e-8,11962,0,0,2.485578128918987,0.49981286023276467,Inf,Inf,992.408474367,992.369144363
1,90000,0.327603250631805,9.953186645185463e-8,9.953186645185463e-8,9436,0,0,2.401165871754107,0.49016046307756855,Inf,Inf,2987.744981345,2987.694983594
2,90000,0.3264948124289731,9.949251877135884e-8,9.949251877135884e-8,9154,0,0,2.392767398667104,0.4883924950454881,Inf,Inf,2794.394993601,2794.371575929
3,90000,0.3278237725338361,1.0778636496105304e-7,9.937169056801337e-8,9494,0,0,2.4340636191278704,0.4956594303466941,Inf,Inf,2975.277599865,2975.249188077
4,90000,0.3273190180137521,9.951957201988909e-8,9.951957201988909e-8,8611,0,0,2.399883855981417,0.4899026768750948,Inf,Inf,2646.637385414,2646.613001021
5,90000,0.3279262793663161,1.0814973360352004e-7,9.883157068776849e-8,9970,0,0,2.423370110330993,0.4941177478195755,Inf,Inf,2886.531945029,2886.418790967
1,160000,0.3286832531736575,2.7999714011239796e-7,2.780832808000483e-7,4842,0,0,2.509913258983891,0.4999533470424178,Inf,Inf,3603.484257657,3603.412017725
2,160000,0.3286442155282737,2.859447702447185e-7,2.865057623811437e-7,4742,0,0,2.454027836355968,0.49793457992169743,Inf,Inf,3602.382655648,3602.331422427
3,160000,0.329529657914459,2.321975459658801e-7,2.2911577736862282e-7,4649,0,0,2.4714992471499246,0.49924074242797484,Inf,Inf,3602.225580891,3602.170353845
4,160000,0.32853834779073793,3.163000406366384e-7,3.1619832945636167e-7,4846,0,0,2.4729673957903424,0.49932022497475587,Inf,Inf,3602.24727043,3602.200900098
5,160000,0.32913802801229075,2.684408533558738e-7,2.6981351569557027e-7,4713,0,0,2.46127731805644,0.4985511926689688,Inf,Inf,3602.620568842,3602.57496913
1,250000,0.32930689667985025,3.623765208972049e-7,3.606683416151543e-7,2566,0,0,2.5226032735775528,0.49958618748532435,Inf,Inf,3605.719378491,3605.594061895
2,250000,0.3294905325560425,3.5402136980017956e-7,3.539412896953059e-7,2467,0,0,2.531414673692744,0.4991133106143797,Inf,Inf,3604.48553701,3604.399392593
3,250000,0.3301611378186195,3.47928179331939e-7,3.430522957695824e-7,2422,0,0,2.5359207266721717,0.49881101787024407,Inf,Inf,3605.073926201,3604.979724729
4,250000,0.3296112673869366,3.4746340570003184e-7,3.47189907139861e-7,2580,0,0,2.531395348837209,0.4991100947472708,Inf,Inf,3604.229449477,3604.134208125
5,250000,0.32979967179502834,3.1935253438399036e-7,3.166496997998071e-7,2370,0,0,2.5455696202531644,0.49802415895323787,Inf,Inf,3605.268968964,3605.179931785
1,360000,0.3297990240401901,4.816693768964521e-7,4.829494403908903e-7,1383,0,0,2.6167751265365147,0.4863482290518258,Inf,Inf,3610.65083401,3610.430430299
2,360000,0.3304484894229631,4.66441138476624e-7,4.642070106095422e-7,1357,0,0,2.6455416359616803,0.4785252101698698,Inf,Inf,3609.439619756,3609.261596467
3,360000,0.330439320916433,4.2337785013989507e-7,4.18072380453053e-7,1432,0,0,2.613826815642458,0.48704117367727623,Inf,Inf,3609.628069854,3609.470038197
4,360000,0.3303796474601439,4.3889403682174574e-7,4.3707219475087877e-7,1466,0,0,2.6043656207366985,0.48915338160473587,Inf,Inf,3606.894459736,3606.719751599
5,360000,0.33014026768319354,4.743411787613318e-7,4.754683039873836e-7,1476,0,0,2.613821138211382,0.4870374285415143,Inf,Inf,3606.613439792,3606.447914626
1,490000,0.33042315194037686,5.924409498094321e-7,5.907826741797725e-7,914,0,0,2.685995623632385,0.46437222104056247,Inf,Inf,3614.043871155,3613.715914985
2,490000,0.3306004238866413,5.081185329306251e-7,5.004464909631919e-7,895,0,0,2.6983240223463687,0.4592420148738716,Inf,Inf,3615.449181129,3615.141666531
3,490000,0.33081651733280176,4.852434352573508e-7,4.807505603731527e-7,1004,0,0,2.6743027888446216,0.46886831781837174,Inf,Inf,3611.910454173,3611.623716566
4,490000,0.33030953873556934,5.507577222575374e-7,5.487296092336613e-7,1020,0,0,2.6509803921568627,0.4768940025870291,Inf,Inf,3613.431506734,3613.128996794
5,490000,0.330615441658562,5.53307414675238e-7,5.530850666368194e-7,905,0,0,2.6674033149171272,0.471403944586063,Inf,Inf,3611.411003305,3611.1366361
1,640000,0.3310297178228259,5.168446054813584e-7,5.083107053188707e-7,740,0,0,2.7094594594594597,0.45431889836592454,Inf,Inf,3622.4970856,3622.073159637
2,640000,0.3306902629948087,5.46129684758298e-7,5.436339676309805e-7,775,0,0,2.6658064516129034,0.4720123927660493,Inf,Inf,3617.315772563,3616.92934296
3,640000,0.33119397794330563,5.137802239593876e-7,5.136214056224338e-7,737,0,0,2.7096336499321576,0.45423969127214464,Inf,Inf,3618.697851985,3618.314890335
4,640000,0.33097018064069217,5.557839844127187e-7,5.567744466826452e-7,761,0,0,2.709592641261498,0.45424890828995934,Inf,Inf,3618.480356378,3618.08657985
