seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap
1,40000,1166.932515276,1166.840269841,0.3258873502766502,9.958323576170214e-8,9.958323576170214e-8,11650,0,0,2.455318053051764,0.4980208982846146,Inf,Inf
