seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap,time,fw_time
1,10000,0.318269459683937,9.804674533375746e-8,9.804674533375746e-8,12861,0,0,2.6744945567651635,0.4685816080818105,Inf,Inf,127.318861485,127.295340759
2,10000,0.3209859316459554,9.840522668599916e-8,9.840522668599916e-8,12725,0,0,2.6661427224143353,0.4716079682058406,Inf,Inf,123.321639605,123.318611224
3,10000,0.3183632766354571,9.615937823781451e-8,9.615937823781451e-8,12258,0,0,2.687443909602676,0.46355400132903646,Inf,Inf,124.40232748,124.398100402
4,10000,0.3156908608401712,9.795090781528071e-8,9.795090781528071e-8,10748,0,0,2.667535126081697,0.4711184925779708,Inf,Inf,102.038119055,102.033656112
5,10000,0.31698352329022333,9.926277645677661e-8,9.926277645677661e-8,11724,0,0,2.7050243111831445,0.45605128357781194,Inf,Inf,112.181377695,112.174415593
1,40000,0.32588735038511896,9.914502381233592e-8,9.914502381407064e-8,11546,0,0,2.4689475963620615,0.49905643064844823,Inf,Inf,996.762955619,996.721113158
2,40000,0.324095987788709,9.964939952887553e-8,9.96493995271408e-8,11262,0,0,2.478287896279194,0.49955054316086434,Inf,Inf,969.572950164,969.558993166
3,40000,0.3255535399403145,9.808741307723579e-8,9.808741307897051e-8,12053,0,0,2.483571191503485,0.49975075489768156,Inf,Inf,1015.172774919,1015.140650855
4,40000,0.32474095592091506,9.923011569379359e-8,9.923011569379359e-8,13000,0,0,2.49842295561197,0.5000167461874866,Inf,Inf,1103.184894568,1103.158470058
5,40000,0.3252702109506886,9.971718569791455e-8,9.971718569791455e-8,11962,0,0,2.485578128918987,0.49981286023276467,Inf,Inf,995.442619572,995.430406938
1,90000,0.327603250631805,9.953186645185463e-8,9.953186645185463e-8,9436,0,0,2.401165871754107,0.49016046307756855,Inf,Inf,3032.423566353,3032.374845846
2,90000,0.3264948124289731,9.949251877135884e-8,9.949251877135884e-8,9154,0,0,2.392767398667104,0.4883924950454881,Inf,Inf,2811.178301053,2811.154004253
3,90000,0.3278237725338361,1.0778636496105304e-7,9.937169056801337e-8,9494,0,0,2.4340636191278704,0.4956594303466941,Inf,Inf,2971.366135469,2971.330544404
4,90000,0.3273190180137521,9.951957201988909e-8,9.951957201988909e-8,8611,0,0,2.399883855981417,0.4899026768750948,Inf,Inf,2645.906647751,2645.882092242
5,90000,0.3279262793663161,1.0814973360352004e-7,9.883157068776849e-8,9970,0,0,2.423370110330993,0.4941177478195755,Inf,Inf,2878.958192627,2878.922812838
1,160000,0.32868325330548137,3.048738482121227e-7,3.03837407154145e-7,4771,0,0,2.513728778033955,0.499863873511251,Inf,Inf,3603.383391668,3603.312414481
2,160000,0.3286442155424909,2.8918544445893923e-7,2.933521230869332e-7,4731,0,0,2.4546607482561824,0.49799274269420796,Inf,Inf,3602.047224199,3601.995243254
3,160000,0.3295296578982733,2.6088450714566863e-7,2.6021794495480893e-7,4666,0,0,2.4697813973424774,0.4991394903968111,Inf,Inf,3602.50897839,3602.452539788
4,160000,0.328538347789204,3.1564792869840513e-7,3.1630004063837314e-7,4847,0,0,2.472869816381267,0.49931492085520257,Inf,Inf,3602.09713437,3602.049701717
5,160000,0.3291380279304221,2.346612091204403e-7,2.3241383238781221e-7,4765,0,0,2.459601259181532,0.49841757199053777,Inf,Inf,3602.537574123,3602.492494679
1,250000,0.329306897557868,3.6132376382948597e-7,3.60435257154134e-7,2286,0,0,2.562992125984252,0.49612464634224085,Inf,Inf,3607.012703415,3606.88370794
2,250000,0.3294905334692189,3.995635102708832e-7,4.000031155271602e-7,2196,0,0,2.570127504553734,0.49517046341175297,Inf,Inf,3604.445120266,3604.345816877
3,250000,0.33016113886776605,4.208179393214162e-7,4.201694597059241e-7,2151,0,0,2.573221757322176,0.49472452904422165,Inf,Inf,3604.269731388,3604.161449337
4,250000,0.3296112683403385,3.918461747636978e-7,3.939632592588234e-7,2285,0,0,2.5684901531728666,0.4953952989296493,Inf,Inf,3605.955059716,3605.844508351
5,250000,0.32979967294445744,3.929196837264108e-7,3.9194557174522873e-7,2092,0,0,2.579827915869981,0.4937043814712782,Inf,Inf,3605.121142884,3605.01990449
