seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,average_iter,std_iter
4,640000,3613.242407788,3612.836028945,0.3309701871997216,7.458858797657238e-7,7.423793259055123e-7,868,0.15207373271889402,0.35929937474662715
