seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,time,fw_time
1,10000,0.31826945973306153,9.820242962560455e-8,9.820242962560455e-8,11507,120.204653749,120.162350845
2,10000,0.32098593162866634,9.960301602593424e-8,9.960301602593424e-8,11710,118.505238722,118.493591573
3,10000,0.318363276652944,9.967749595510278e-8,9.967749595510278e-8,11057,113.862399982,113.849686568
4,10000,0.31569086083223236,9.78736566584204e-8,9.78736566584204e-8,9626,96.328601006,96.31636535
5,10000,0.3169835232798517,9.43131030946287e-8,9.43131030946287e-8,10629,104.16447985,104.152819306
1,40000,0.32588735040716726,9.893783198267059e-8,9.893783198267059e-8,11189,938.243296463,938.157706737
2,40000,0.3240959877764747,9.873674263957688e-8,9.873674263957688e-8,10944,903.107753247,903.050071509
3,40000,0.325553540090139,9.977352958580321e-8,9.977352958580321e-8,11429,921.122909186,921.058456698
4,40000,0.3247409560921796,9.977243910566647e-8,9.977243910566647e-8,12320,1000.704171872,1000.638054326
5,40000,0.3252702111793008,9.956477274239428e-8,9.9564772744129e-8,11158,902.840026162,902.78143293
1,90000,0.32760325040717936,9.911780970896927e-8,9.911780970983664e-8,9775,3020.329052594,3020.157385081
2,90000,0.32649481264809116,9.979599032480108e-8,9.979599032480108e-8,8706,2574.010232511,2573.871094077
3,90000,0.32782377242002037,9.871176956735561e-8,9.871176956735561e-8,9564,2954.25842725,2954.10405948
4,90000,0.32731901809548714,9.968513091547504e-8,9.968513091547504e-8,8380,2531.391053515,2531.244572925
5,90000,0.32792627956941944,9.970082726941387e-8,9.970082726941387e-8,9454,2674.367903138,2674.22073273
1,160000,0.32868325294393547,2.892658772912088e-7,2.8865951162693193e-7,4909,3604.037836215,3603.743077504
2,160000,0.32864421524438064,2.306560925157547e-7,2.2783270748564372e-7,4831,3602.442748681,3602.194298023
3,160000,0.32952965780143195,2.491841180566473e-7,2.46575708823249e-7,4714,3601.962186528,3601.719771458
4,160000,0.32853834762414796,3.0271385279261737e-7,3.0538790667371946e-7,4906,3602.331490066,3602.08301758
5,160000,0.32913802785418167,2.578288887432681e-7,2.5705692685996234e-7,4791,3602.133497292,3601.873261912
1,250000,0.32930689648710343,3.482201546226721e-7,3.473838921120437e-7,2585,3606.631723795,3606.245567997
2,250000,0.32949053247321924,3.5272378970515814e-7,3.53889909511778e-7,2460,3604.378855281,3603.966346044
3,250000,0.33016113765606614,3.741242415363638e-7,3.730460366854413e-7,2422,3604.834417434,3604.483063693
4,250000,0.3296112673703727,3.6827576775470827e-7,3.6718168813006796e-7,2567,3605.222208053,3604.887074609
5,250000,0.32979967166108437,3.4188005006716496e-7,3.3588959314628797e-7,2389,3604.941327719,3604.560426355
1,360000,0.3297990226511771,3.689031930435155e-7,3.6452006405961884e-7,1546,3609.568113096,3609.075492782
2,360000,0.3304484881479707,3.661674956999435e-7,3.86482794796552e-7,1521,3607.817089523,3607.369009197
3,360000,0.3304393197828369,4.2310394501431786e-7,4.238351201009405e-7,1602,3606.030074923,3605.622276854
4,360000,0.33037964642791584,4.1638833503431297e-7,4.168332589198076e-7,1614,3607.390472917,3606.950951063
5,360000,0.33014026649436257,3.706905419144195e-7,3.6817263613904763e-7,1640,3607.706543267,3607.206777507
1,490000,0.3304231502409475,5.162540728208265e-7,5.15270297692192e-7,1040,3611.075471066,3610.5349304
2,490000,0.330600422237498,4.885479747839157e-7,4.871124892552939e-7,1027,3611.428555007,3610.914893283
3,490000,0.33081651585777583,4.003684659511196e-7,3.984119094704863e-7,1146,3612.364625077,3611.849974295
4,490000,0.3303095371603874,4.090571458026729e-7,4.08060708764757e-7,1157,3612.922557926,3612.404770728
5,490000,0.3306154402675023,5.122911545859393e-7,5.088212804041196e-7,1010,3609.979065474,3609.476665055
1,640000,0.33102971719672897,4.6325968928485894e-7,4.5764407097855647e-7,765,3619.242186213,3618.566552914
2,640000,0.33069026208837926,4.949243329814383e-7,4.956638545348079e-7,815,3613.80013128,3613.135083225
3,640000,0.33119397735241146,5.404710252312345e-7,5.412649844143552e-7,769,3614.579914992,3613.958505669
4,640000,0.3309701799808025,5.077954447203596e-7,5.319792063095824e-7,797,3614.296091853,3613.56206992
5,640000,0.33077950969964237,4.819564346403467e-7,4.808870476104635e-7,835,3615.270393379,3614.646849271
1,810000,0.3312194824171896,5.405625457342161e-7,5.383324440983057e-7,627,3621.89641179,3621.000020227
2,810000,0.3308615631731118,5.476271158016098e-7,5.450139783334806e-7,586,3619.378788642,3618.505739252
3,810000,0.33138757036307964,5.497130376747733e-7,5.855671473173861e-7,622,3624.603298148,3623.773544718
4,810000,0.3313745815002341,5.165616599822967e-7,5.104666979415841e-7,619,3620.934993664,3620.091395349
5,810000,0.33094213143968854,5.526859861424739e-7,5.501161834627934e-7,597,3625.258246456,3624.381238165
1,1000000,0.331257510055234,5.722249898320025e-7,5.671013520766165e-7,524,3630.079397798,3628.88198567
2,1000000,0.33085093447353864,6.073875247120976e-7,6.064005134169201e-7,502,3627.024823238,3625.923481831
3,1000000,0.33131923781565176,5.910262762367016e-7,5.869815704426674e-7,511,3631.009558581,3629.859156829
4,1000000,0.3317396130137784,5.749572637389101e-7,5.689482477113077e-7,499,3627.378483107,3626.258394536
5,1000000,0.3311030680432274,5.503846666620078e-7,5.750325961797163e-7,480,3626.048958152,3624.959466659
