seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap,time,fw_time
1,10000,0.318269459683937,9.804674533375746e-8,9.804674533375746e-8,12861,0,0,2.6744945567651635,0.4685816080818105,Inf,Inf,131.39543493,131.370523505
2,10000,0.3209859316459554,9.840522668599916e-8,9.840522668599916e-8,12725,0,0,2.6661427224143353,0.4716079682058406,Inf,Inf,126.970655002,126.967500985
3,10000,0.3183632766354571,9.615937823781451e-8,9.615937823781451e-8,12258,0,0,2.687443909602676,0.46355400132903646,Inf,Inf,126.566192792,126.56164029
4,10000,0.3156908608401712,9.795090781528071e-8,9.795090781528071e-8,10748,0,0,2.667535126081697,0.4711184925779708,Inf,Inf,107.162611307,107.157976094
5,10000,0.31698352329022333,9.926277645677661e-8,9.926277645677661e-8,11724,0,0,2.7050243111831445,0.45605128357781194,Inf,Inf,117.937707344,117.933083647
1,40000,0.32588735038511896,9.914502381233592e-8,9.914502381407064e-8,11546,0,0,2.4689475963620615,0.49905643064844823,Inf,Inf,1019.062643401,1019.028793602
2,40000,0.324095987788709,9.964939952887553e-8,9.96493995271408e-8,11262,0,0,2.478287896279194,0.49955054316086434,Inf,Inf,977.784085246,977.765243709
3,40000,0.3255535399403145,9.808741307723579e-8,9.808741307897051e-8,12053,0,0,2.483571191503485,0.49975075489768156,Inf,Inf,1027.309043109,1027.282613107
4,40000,0.32474095592091506,9.923011569379359e-8,9.923011569379359e-8,13000,0,0,2.49842295561197,0.5000167461874866,Inf,Inf,1121.541397656,1121.503944135
5,40000,0.3252702109506886,9.971718569791455e-8,9.971718569791455e-8,11962,0,0,2.485578128918987,0.49981286023276467,Inf,Inf,1013.303083228,1013.272182403
1,90000,0.327603250631805,9.953186645185463e-8,9.953186645185463e-8,9436,0,0,2.401165871754107,0.49016046307756855,Inf,Inf,3072.11916084,3072.069178846
2,90000,0.3264948124289731,9.949251877135884e-8,9.949251877135884e-8,9154,0,0,2.392767398667104,0.4883924950454881,Inf,Inf,2852.3127628,2852.287846359
3,90000,0.3278237725338361,1.0778636496105304e-7,9.937169056801337e-8,9494,0,0,2.4340636191278704,0.4956594303466941,Inf,Inf,2984.062766049,2984.032823296
4,90000,0.3273190180137521,9.951957201988909e-8,9.951957201988909e-8,8611,0,0,2.399883855981417,0.4899026768750948,Inf,Inf,2683.769431653,2683.744912477
5,90000,0.3279262793663161,1.0814973360352004e-7,9.883157068776849e-8,9970,0,0,2.423370110330993,0.4941177478195755,Inf,Inf,3023.880542699,3023.855115393
