seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap,time,fw_time
1,10000,0.318269459683937,9.804674533375746e-8,9.804674533375746e-8,12861,0,0,2.6744945567651635,0.4685816080818105,Inf,Inf,130.321378996,130.296980472
2,10000,0.3209859316459554,9.840522668599916e-8,9.840522668599916e-8,12725,0,0,2.6661427224143353,0.4716079682058406,Inf,Inf,126.381166295,126.378163369
3,10000,0.3183632766354571,9.615937823781451e-8,9.615937823781451e-8,12258,0,0,2.687443909602676,0.46355400132903646,Inf,Inf,125.520794978,125.51639355
4,10000,0.3156908608401712,9.795090781528071e-8,9.795090781528071e-8,10748,0,0,2.667535126081697,0.4711184925779708,Inf,Inf,105.406180255,105.401377881
5,10000,0.31698352329022333,9.926277645677661e-8,9.926277645677661e-8,11724,0,0,2.7050243111831445,0.45605128357781194,Inf,Inf,115.648990077,115.644513769
1,40000,0.32588735038511896,9.914502381233592e-8,9.914502381407064e-8,11546,0,0,2.4689475963620615,0.49905643064844823,Inf,Inf,1038.019282482,1037.986075255
2,40000,0.324095987788709,9.964939952887553e-8,9.96493995271408e-8,11262,0,0,2.478287896279194,0.49955054316086434,Inf,Inf,1031.810378858,1031.781698357
3,40000,0.3255535399403145,9.808741307723579e-8,9.808741307897051e-8,12053,0,0,2.483571191503485,0.49975075489768156,Inf,Inf,1081.619526086,1081.577618394
4,40000,0.32474095592091506,9.923011569379359e-8,9.923011569379359e-8,13000,0,0,2.49842295561197,0.5000167461874866,Inf,Inf,1183.816409423,1183.772474837
5,40000,0.3252702109506886,9.971718569791455e-8,9.971718569791455e-8,11962,0,0,2.485578128918987,0.49981286023276467,Inf,Inf,1084.225606914,1084.20241595
1,90000,0.327603250631805,9.953186645185463e-8,9.953186645185463e-8,9436,0,0,2.401165871754107,0.49016046307756855,Inf,Inf,3210.128930666,3210.080556162
2,90000,0.3264948124289731,9.949251877135884e-8,9.949251877135884e-8,9154,0,0,2.392767398667104,0.4883924950454881,Inf,Inf,3038.112477026,3038.084711362
3,90000,0.3278237725338361,1.0778636496105304e-7,9.937169056801337e-8,9494,0,0,2.4340636191278704,0.4956594303466941,Inf,Inf,3146.399784877,3146.367741052
4,90000,0.3273190180137521,9.951957201988909e-8,9.951957201988909e-8,8611,0,0,2.399883855981417,0.4899026768750948,Inf,Inf,2892.316221974,2892.288014777
5,90000,0.3279262793663161,1.0814973360352004e-7,9.883157068776849e-8,9970,0,0,2.423370110330993,0.4941177478195755,Inf,Inf,3287.17922366,3287.151713569
1,160000,0.3286832537356667,3.158359330891064e-7,3.0986325433909195e-7,4528,0,0,2.5289310954063606,0.4992174186027533,Inf,Inf,3602.940503604,3602.867648856
2,160000,0.3286442159555014,2.644093149489421e-7,2.643158089699407e-7,4442,0,0,2.4756866276452048,0.4994647339328587,Inf,Inf,3602.764482645,3602.708085432
3,160000,0.32952965829479364,2.936313632023388e-7,2.9362549711087205e-7,4415,0,0,2.484937712344281,0.49982968505509723,Inf,Inf,3602.591857993,3602.531497809
4,160000,0.3285383486440799,3.188021688747475e-7,3.1778839520383434e-7,4360,0,0,2.503211009174312,0.5000470374460151,Inf,Inf,3602.380046864,3602.325942337
5,160000,0.32913802863694874,2.5562459880171945e-7,2.5334153007892934e-7,4231,0,0,2.4984637201607187,0.5000567377219763,Inf,Inf,3602.121264344,3602.07042127
1,250000,0.3293068974154908,3.8018912982933084e-7,3.8024270212393477e-7,2334,0,0,2.5535561268209084,0.49722999709995863,Inf,Inf,3605.541246524,3605.416916158
2,250000,0.32949053322944716,3.998811394165247e-7,4.001718722588393e-7,2269,0,0,2.5566328779197884,0.49689187180868216,Inf,Inf,3605.266739391,3605.177383036
3,250000,0.33016113811481945,4.013357001123735e-7,4.00898628996095e-7,2348,0,0,2.5442930153321974,0.4981403535623582,Inf,Inf,3604.860997613,3604.759916996
4,250000,0.32961126734908014,3.580684418543964e-7,3.5705098554725603e-7,2595,0,0,2.5290944123314065,0.4992490011004906,Inf,Inf,3604.606879246,3604.512089061
5,250000,0.32979967197846327,3.718228264162557e-7,3.970691642546896e-7,2340,0,0,2.544017094017094,0.4981651838199313,Inf,Inf,3604.397147993,3604.310713198
1,360000,0.3297990240401901,4.816693768964521e-7,4.829494403908903e-7,1383,0,0,2.6167751265365147,0.4863482290518258,Inf,Inf,3608.397748124,3608.176505571
2,360000,0.3304484894175539,4.6588208010367796e-7,4.664411384770577e-7,1358,0,0,2.6450662739322532,0.4786695083079222,Inf,Inf,3606.914319072,3606.735543241
3,360000,0.3304393208346408,3.8487391254300035e-7,3.954609178046138e-7,1436,0,0,2.614902506963788,0.48678786911022603,Inf,Inf,3607.41231481,3607.256458412
4,360000,0.3303796474421257,4.420556828942969e-7,4.423474203275532e-7,1470,0,0,2.603401360544218,0.4893578078700728,Inf,Inf,3607.56613767,3607.417817594
5,360000,0.33014026768319354,4.743411787613318e-7,4.754683039873836e-7,1476,0,0,2.613821138211382,0.4870374285415143,Inf,Inf,3606.913714831,3606.666273652
1,490000,0.33042315193091154,5.949400916772755e-7,5.924409498094321e-7,915,0,0,2.685245901639344,0.4646718562553225,Inf,Inf,3616.061914528,3615.726638979
2,490000,0.33060042387459904,5.167875057826912e-7,5.122503255955771e-7,897,0,0,2.6967670011148273,0.45991146312073844,Inf,Inf,3615.022535345,3614.718923368
3,490000,0.3308165171753861,5.060047863457429e-7,5.04518940314027e-7,1027,0,0,2.665043816942551,0.47220509741384986,Inf,Inf,3611.418574514,3611.131583062
4,490000,0.330309538550663,5.368021631525083e-7,5.344782778868643e-7,1043,0,0,2.6404602109300095,0.48009573891139323,Inf,Inf,3613.089364457,3612.795281115
5,490000,0.33061544163571593,5.583702797871959e-7,5.578889443478077e-7,908,0,0,2.6651982378854626,0.4721812019236194,Inf,Inf,3614.377236027,3613.841283856
1,640000,0.3310297185770467,5.593590391866389e-7,5.565291487153769e-7,693,0,0,2.70995670995671,0.4541098430648149,Inf,Inf,3624.466403392,3623.99468319
2,640000,0.330690263641582,5.78585970933878e-7,5.768896991029809e-7,725,0,0,2.682758620689655,0.465723584166535,Inf,Inf,3616.8595283,3616.420129582
3,640000,0.3311939785546623,5.974494281663079e-7,5.933971461659013e-7,705,0,0,2.704964539007092,0.45638249027971434,Inf,Inf,3619.294609189,3618.599652875
4,640000,0.3309701811423503,5.565770299447402e-7,5.504622727662764e-7,729,0,0,2.7215363511659807,0.44855059512035167,Inf,Inf,3613.574939242,3613.141068042
5,640000,0.33077951086484925,5.695654820368073e-7,5.733760642797833e-7,774,0,0,2.6744186046511627,0.4688946684005417,Inf,Inf,3618.30595172,3617.921425763
1,810000,0.3312194834433707,6.370482317336577e-7,6.40799375152979e-7,601,0,0,2.737104825291181,0.44057266217959007,Inf,Inf,3622.527057079,3621.944782393
2,810000,0.3308615634017857,5.03304756994602e-7,5.269223018657815e-7,581,0,0,2.7228915662650603,0.4479561673613003,Inf,Inf,3627.951517909,3627.434696725
3,810000,0.3313875708326498,6.100144781173364e-7,6.101706472006439e-7,610,0,0,2.7147540983606557,0.45190204322892047,Inf,Inf,3617.726143389,3617.230322379
4,810000,0.331374581744146,5.568330217445468e-7,5.51448011746735e-7,627,0,0,2.712918660287081,0.4527610694671521,Inf,Inf,3619.552527631,3619.043599792
5,810000,0.33094213184350935,5.156771119710704e-7,5.322641306723316e-7,587,0,0,2.729131175468484,0.44478751474786066,Inf,Inf,3625.758129297,3625.282889588
1,1000000,0.3312575106685215,5.54383157808265e-7,5.830737230096486e-7,502,0,0,2.731075697211155,0.4438428160467388,Inf,Inf,3634.279819147,3633.472889553
2,1000000,0.33085093584127434,7.018910796450541e-7,7.007888552614579e-7,466,0,0,2.7510729613733904,0.43285613969994996,Inf,Inf,3626.251602012,3625.435030072
3,1000000,0.3313192385971064,5.639784588673969e-7,5.944978281656552e-7,480,0,0,2.7729166666666667,0.4193839717929128,Inf,Inf,3634.13866484,3633.365279922
4,1000000,0.33173961409662733,6.31532235151203e-7,6.280369024838032e-7,468,0,0,2.799145299145299,0.40106832207422044,Inf,Inf,3634.219313683,3633.461955676
5,1000000,0.33110306921841925,6.730497098411409e-7,6.692289590314385e-7,453,0,0,2.7836644591611477,0.4122008622990397,Inf,Inf,3628.115031234,3627.365719274
