seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap
4,40000,1236.902751654,1236.827425856,0.3247409560356245,9.948479409022104e-8,9.948479409022104e-8,12562,0,0,2.4949446700103497,0.4999943460305852,Inf,Inf
