seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap,time,fw_time
1,500,10.109248698195264,1.0790227211732173e-8,0.0,0,0,0,NaN,NaN,Inf,Inf,2.194785677,2.181327065
2,500,10.259851374534245,2.456101924619425e-8,2.456101924619425e-8,2,0,0,3.0,NaN,Inf,Inf,0.124904529,0.122337106
3,500,10.114708815219673,2.916818309106617e-8,0.0,0,0,0,NaN,NaN,Inf,Inf,0.003427326,0.003073418
4,500,8.49915812657696,6.185238360378875e-8,0.0,0,0,0,NaN,NaN,Inf,Inf,0.003119369,0.002764903
5,500,11.056359413531034,3.633107684142267e-8,0.0,0,0,0,NaN,NaN,Inf,Inf,0.003619206,0.003269258
1,1000,14.823685543308782,2.486314754079899e-8,0.0,0,0,0,NaN,NaN,Inf,Inf,4.028463356,3.891517428
2,1000,13.109999816718032,4.3413425965255215e-8,4.3413425965255215e-8,2,0,0,3.0,NaN,Inf,Inf,2.416423744,2.216581074
3,1000,13.295525252840015,4.4722439168642936e-8,4.4722439168642936e-8,3,0,0,3.0,0.0,Inf,Inf,1.632323248,1.428495959
4,1000,13.276236203031484,1.4700346578910839e-8,1.4700346578910839e-8,2,0,0,3.0,NaN,Inf,Inf,1.200343343,1.040502312
5,1000,14.103953954631367,3.128237879845841e-8,3.128237879845841e-8,2,0,0,3.0,NaN,Inf,Inf,1.308408486,0.960593162
1,1500,17.03823304802431,1.43971375099472e-8,0.0,0,0,0,NaN,NaN,Inf,Inf,3.436673299,3.302386467
2,1500,16.484786983443254,2.6468121666622935e-8,7.120234185586938e-8,8,0,0,3.0,0.0,Inf,Inf,5.448139958,4.977082814
3,1500,17.52787758655766,9.189037614154572e-9,9.015133262124664e-8,7,0,0,3.0,0.0,Inf,Inf,3.856356234,3.317070303
4,1500,16.64882638759172,1.0095611041593955e-8,1.0095611041593955e-8,2,0,0,3.0,NaN,Inf,Inf,2.372096428,1.953163181
5,1500,17.165152664667136,7.957493358690115e-8,7.040819319237279e-8,5,0,0,3.0,0.0,Inf,Inf,4.684365208,4.265134947
1,2000,20.366779129379438,3.858124020261755e-8,0.0,0,0,0,NaN,NaN,Inf,Inf,3.883508926,3.80475967
