seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,time,fw_time
1,500,10.109248698195364,7.975480811883706e-8,0.0,0,2.211249103,2.197158897
2,500,10.259851374534252,5.352399182201317e-8,0.0,0,0.004236066,0.003874641
3,500,10.114708815219673,2.6672197145360954e-8,0.0,0,0.019628424,0.019168933
4,500,8.499158126576948,1.3555039451995654e-8,1.3555039451995654e-8,3,0.129574583,0.127658643
5,500,11.05635941353101,1.2447568614737392e-8,0.0,0,0.05953152,0.059176459
1,1000,14.82368554330878,3.996191300092988e-8,0.0,0,3.780548179,3.644420777
2,1000,13.109999816718068,5.1824383895393566e-8,0.0,0,0.560395472,0.55992486
3,1000,13.295525252839981,1.2158365203518429e-8,0.0,0,0.48041849,0.479945844
4,1000,13.276236203031425,4.952367937960389e-8,0.0,0,0.504402487,0.503938763
5,1000,14.103953954631338,4.221246474589435e-8,3.979356635874787e-8,3,2.248407254,2.104519468
1,1500,17.038233048023788,1.3678059918031948e-7,8.5372267255579e-8,6,7.504700548,6.881487631
2,1500,16.484786983443357,1.1343426994936401e-7,9.626024183306825e-8,14,8.536247036,8.309200416
3,1500,17.52787758655767,6.430605561935643e-8,6.430605561935643e-8,14,7.04047712,6.825266807
4,1500,16.648826387594756,6.357662618583504e-8,0.0,0,0.572473707,0.571982647
5,1500,17.16515266466709,4.233511133322487e-8,0.0,0,0.504385213,0.503893501
1,2000,20.366779129379477,6.243110084458436e-8,7.390696749043357e-8,7,12.096775993,11.518734481
2,2000,19.13954945065293,1.8737344970043424e-7,4.633989338087563e-8,2,3.456179682,3.154225093
3,2000,19.79756502744397,3.461089100043058e-8,7.420154900239506e-8,14,19.360632278,18.734310709
4,2000,19.610083120525637,4.609960171930716e-8,6.816226549855031e-8,9,9.980409055,9.766217409
5,2000,19.247338166409516,4.902984521160114e-8,4.056877517255586e-8,10,10.940721093,10.562370807
1,2500,22.714023607484556,2.606394412796309e-8,2.606394412796309e-8,19,30.773180876,30.176596473
2,2500,21.59825600569088,3.417890034884685e-8,3.417890037660243e-8,7,11.308641388,10.63189086
3,2500,22.22464243241616,4.5446690508099685e-8,6.795897304623377e-8,14,21.73917222,21.336992482
4,2500,21.728135502275887,2.4088196104443682e-8,2.4088196104443682e-8,5,6.921738542,6.365430755
5,2500,21.906146874909734,8.533914959418798e-8,7.202496997427144e-8,21,34.536177597,34.267727701
1,3000,24.251687864090027,1.8022167480591378e-8,7.592679240886469e-8,10,18.12109035,17.505756809
2,3000,25.04609680251856,3.212023605425607e-8,4.275153946131649e-8,13,20.60719385,20.233476947
3,3000,24.72309500960046,2.4830570197198476e-8,3.204287184199739e-8,11,17.167780799,16.662410295
4,3000,25.346257340296052,5.42397588787491e-8,9.389087489430903e-8,19,30.855938408,30.481079069
5,3000,25.62132476818349,5.203242284257392e-8,5.203242284257392e-8,25,39.715956717,39.246288377
1,3500,26.439484134943797,4.855970406336674e-8,4.8561535959112945e-8,19,36.428447828,35.864604523
2,3500,25.79677024001195,4.9741467361696934e-8,9.632371635037718e-8,11,18.5723403,18.152147809
3,3500,26.02057010741985,0.0,0.0,0,1.353220523,1.352730572
4,3500,25.711185854069182,1.5744816062035483e-8,3.4259537443070975e-8,11,20.316144186,19.754999524
5,3500,27.93160695594161,4.4424788292474204e-8,4.442478832022978e-8,9,16.3327139,15.814972073
1,4000,27.363226639097626,1.995016973843633e-8,5.799747813950429e-8,12,23.991421528,23.457954906
2,4000,29.229481918997433,9.159441052841721e-9,9.159441052841721e-9,12,19.890449015,19.528789968
3,4000,28.823067745427895,6.577820126085765e-8,7.198989294965319e-8,23,42.512763142,41.906461957
4,4000,29.134260454157765,4.7635332289797105e-8,9.993284050269224e-8,21,39.436421625,39.02017839
5,4000,30.37801342181608,6.003783985242261e-8,6.113642428418053e-8,11,19.935220103,19.333174243
1,4500,29.79746468956233,5.1019870911384047e-8,9.319523941453411e-8,37,73.327841786,72.792043272
2,4500,31.070972587216808,3.30789376445928e-8,3.30789376445928e-8,18,32.632863802,32.179871761
3,4500,30.104940929722137,9.741344297875543e-8,8.539341074531581e-8,25,48.447578353,47.824237404
4,4500,30.299231028843277,0.0,0.0,0,1.744055841,1.74350607
5,4500,30.77363332213598,6.29604952895324e-9,6.29604952895324e-9,8,13.735553338,13.175192352
1,5000,31.054631842543795,1.8353278383176352e-8,9.594868434492643e-8,8,19.101190582,18.448122937
2,5000,31.303226284479827,7.632232398857575e-8,7.64746239528824e-8,24,48.577190032,48.008252899
3,5000,31.15491661623365,4.0116826763303415e-8,8.770322729168001e-8,16,31.572143882,31.139001656
4,5000,31.4274296164012,3.81962275419756e-8,8.419592185948677e-8,30,60.52060583,59.927945505
5,5000,31.08405866218185,3.870536698785676e-7,2.264242444927067e-8,9,18.512677575,18.019647634
