seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,time,fw_time
1,500,10.109248698195284,3.555717453807006e-8,0.0,0,2.095684566,2.083094535
2,500,10.259851374534307,4.424984839657142e-8,0.0,0,0.003888399,0.003542357
3,500,10.114708815219766,6.895666634920694e-8,0.0,0,0.003346762,0.003014359
4,500,8.499158126576967,5.8380937167923364e-8,0.0,0,0.003049215,0.002704308
5,500,11.056359413531055,6.597204071923102e-8,0.0,0,0.003305775,0.002979219
1,1000,14.823685543308862,5.874149769380388e-8,7.985453429060207e-8,6,9.692620597,8.976708031
2,1000,13.10999981671806,3.558524916402739e-8,3.4754610439557965e-8,13,12.496433277,12.35247511
3,1000,13.295525252840003,6.375984470952112e-8,7.433079016183619e-8,9,6.720389607,6.444495929
4,1000,13.276236203031488,3.472650553226764e-8,0.0,0,0.47639038,0.475945768
5,1000,14.103953954631466,7.027683907034898e-8,6.45881831906614e-8,18,17.216448029,16.964535834
1,1500,17.038233048023717,3.288869535045258e-8,2.062877899056126e-8,20,21.944748503,21.229404249
2,1500,16.48478698344335,4.3044884129317396e-8,9.048010204959489e-8,18,12.520190676,12.308972801
3,1500,17.52787758655824,9.199055087116825e-8,6.142886063709163e-8,22,16.452225252,16.057085486
4,1500,16.64882638759174,4.650347948387257e-8,7.708731478150987e-8,6,4.608546662,4.393147133
5,1500,17.16515266466723,1.0714470727313241e-7,9.688805624463726e-8,9,6.188503641,5.985148937
1,2000,20.366779129379545,4.2275390854662476e-8,8.341393131772179e-8,6,9.856720198,9.178429651
2,2000,19.13954945065531,2.3080978961420584e-8,0.0,0,1.168204782,1.167641314
3,2000,19.797565027444275,6.258923214430556e-8,4.83918371069203e-8,15,19.304750654,19.090079013
4,2000,19.61008312052557,1.228878630799013e-8,1.228878630799013e-8,17,17.512561873,17.258280006
5,2000,19.247338166409595,6.941855364150928e-8,6.941855364150928e-8,14,13.508303988,13.082327388
1,2500,22.714023607484602,4.866140569659283e-8,8.846776108906163e-8,25,32.221729145,31.608188599
2,2500,21.598256005690818,2.86033911833794e-8,5.9503378474490276e-8,5,10.880188294,10.451640063
3,2500,22.224642432416154,7.434855418819719e-8,7.6457467079738e-8,19,25.688691373,25.343745216
4,2500,21.728135502275954,5.950108893093553e-8,9.572856450590361e-8,13,16.004278703,15.659399836
5,2500,21.906146874909094,7.125756719406073e-8,9.073513052015869e-8,27,40.812100418,40.359523984
1,3000,24.25168786409011,1.8392810580136754e-8,9.689927234213247e-8,15,34.258055837,33.587003422
2,3000,25.04609680251894,1.057597723841397e-7,9.558532970688205e-8,20,43.339234895,42.809422836
3,3000,24.72309500960052,4.407756581947808e-8,5.516406247074723e-8,17,37.136214211,36.61747901
4,3000,25.346257340296336,8.223147568431344e-8,9.828055236305033e-8,25,54.004556055,53.582546994
5,3000,25.621324768183605,4.5233872508765316e-8,5.5153685576958544e-8,23,50.784660085,50.317804174
1,3500,26.439484134943775,6.309759821576666e-8,9.497658920443186e-8,27,66.691464672,66.107539442
2,3500,25.796770240011988,4.11284497570108e-8,7.435466993499507e-8,18,40.872342125,40.547464382
3,3500,26.020570107420003,6.8541723324822e-8,6.8541723324822e-8,4,9.045982301,8.679751822
4,3500,25.711185854069214,3.4022270459233006e-8,3.4022270459233006e-8,15,33.876038772,33.323414752
5,3500,27.931606955944165,1.2330036040786307e-7,9.94738039578058e-8,11,27.884320778,27.458362957
1,4000,27.363226639098098,5.2045473680761845e-8,7.936134814590101e-8,16,41.568137134,40.913188805
2,4000,29.229481918997596,4.7440220266037336e-8,4.105614302696292e-8,15,37.571368701,37.125446531
3,4000,28.823067745427732,5.449703598114919e-8,8.421999758700949e-8,32,81.512721689,80.63345482
4,4000,29.134260454157797,6.728723689342075e-8,8.811492414884103e-8,27,67.402768947,66.925847689
5,4000,30.378013421816004,1.9747027221739266e-8,4.846062612307023e-8,16,37.000725077,36.590023821
1,4500,29.797464689562677,6.76215714812134e-8,8.493043926471877e-8,46,124.02532184,123.34084986
2,4500,31.070972587216776,3.871621488682475e-8,4.7977467595994305e-8,20,52.729009128,52.316299455
3,4500,30.10494092972179,6.585171140327528e-8,8.401806685098823e-8,33,85.190193866,84.630060256
4,4500,30.29923102884339,3.8619984599197466e-8,3.8619984599197466e-8,4,9.846267684,9.320971849
5,4500,30.77363332213615,2.8348271910449974e-8,8.916500629507773e-8,12,32.205385458,31.589049768
1,5000,31.054631842543575,3.5363478617655986e-8,8.290924947973455e-8,12,34.45624673,33.910758841
2,5000,31.303226284481017,1.0676841487311517e-7,5.418030210591063e-8,29,76.590110937,76.072008296
3,5000,31.154916616233752,5.7160562894065237e-8,8.572232762515952e-8,24,63.937249186,63.267188212
4,5000,31.42742961640169,7.541342750272406e-8,9.280358860552784e-8,34,89.340920914,88.759111267
5,5000,31.08405866218044,3.3642994320959296e-7,5.382240791940163e-8,11,31.001217845,30.42386141
