seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap
3,1500,4.200522158,3.985379731,17.52787758655766,9.189037641910147e-9,9.015133262124664e-8,8,1,1,2.9615384615384617,0.196116135138184,0.03269789616112716,1.0
