seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,time,fw_time
1,500,10.10924869819544,8.641125465169708e-8,8.374212190354058e-8,20,2.389628105,2.361917777
2,500,10.259851374534257,1.7043718714138123e-8,4.7489159382685386e-8,21,0.014256716,0.011528886
3,500,10.114708815219666,3.440840490309682e-8,5.375769021598309e-8,30,0.03521583,0.031407332
4,500,8.499158126576948,2.939764914833276e-8,5.851889611774297e-8,30,0.034570024,0.032466715
5,500,11.056359413531025,3.11326185664651e-8,5.663986676895938e-8,30,0.033564864,0.031473518
1,1000,14.823685543308777,3.3295757095874734e-8,7.294436957239192e-8,16,7.425160565,6.728707883
2,1000,13.109999816718013,2.7583203776604392e-8,5.9477159780607636e-8,18,4.504874234,3.976436921
3,1000,13.295525252839996,3.536671830395299e-8,6.516650039034566e-8,19,4.744912252,4.124451675
4,1000,13.276236203031436,9.236829440206762e-9,8.377225535483035e-8,10,3.820988605,3.280523389
5,1000,14.103953954631669,8.976621448941735e-8,5.261757973773484e-8,25,5.641062002,5.180507624
1,1500,17.038233048023688,5.685346660122548e-8,8.396037573521475e-8,27,17.079275717,16.517268324
2,1500,16.484786983443303,6.76911771080313e-8,8.256132025263874e-8,30,10.861714781,10.337150136
3,1500,17.52787758655768,4.6856078850243676e-8,6.319147691224991e-8,33,13.737781662,13.193218035
4,1500,16.648826387591754,4.599662473125932e-8,4.599662473125932e-8,15,7.117546433,6.412957698
5,1500,17.16515266466713,6.034283295264231e-8,8.145803306880417e-8,19,10.019177527,9.569198688
1,2000,20.366779129379466,4.266321626533731e-8,6.217291781407397e-8,16,11.765260592,11.148832382
2,2000,19.139549450652606,1.9039987503299827e-8,1.9039987503299827e-8,11,6.542625243,6.034010916
3,2000,19.797565027444026,3.1945169440272814e-8,3.1945169440272814e-8,23,12.186594931,11.757999927
4,2000,19.61008312052558,8.170003434893047e-8,8.17000343211749e-8,23,13.378614235,12.917981978
5,2000,19.247338166409495,1.7247026390387887e-8,4.8649943462653056e-8,23,14.642665048,14.022031816
1,2500,22.7140236074846,2.4555547303850567e-8,7.071654604950961e-8,31,22.596286682,21.835802618
2,2500,21.59825600569084,1.586004001741248e-8,1.586004001741248e-8,16,10.810866145,10.32230977
3,2500,22.224642432416037,2.207740211479514e-8,6.369101888947792e-8,24,16.360091721,15.691514106
4,2500,21.728135502275908,1.6335955352331233e-8,1.6335955352331233e-8,16,10.415254202,10.010644887
5,2500,21.906146874908988,2.8496155629609277e-8,2.8496155587975913e-8,32,20.171988038,19.551318862
1,3000,24.251687864090083,5.7865530617151606e-8,6.671799021584768e-8,18,14.357865794,13.717291936
2,3000,25.046096802518523,2.891389008774503e-8,3.4225114395325384e-8,22,14.19772367,13.741154391
3,3000,24.72309500960052,4.332742715995597e-8,4.332742715995597e-8,18,11.700474823,11.339709199
4,3000,25.346257340295956,3.980575150053234e-8,5.227134583507542e-8,28,17.925622734,17.309059335
5,3000,25.621324768183584,6.430409299484907e-8,6.264885486773064e-8,26,17.148568494,16.703949629
1,3500,26.439484134943974,6.31637108450267e-8,8.042166430022313e-8,28,21.951855402,21.155203716
2,3500,25.796770240011984,1.988989402346153e-8,1.988989402346153e-8,20,13.90037564,13.367726476
3,3500,26.020570107419953,1.2124103165866984e-8,5.2923848609109925e-8,7,5.871881917,5.28717199
4,3500,25.711185854069225,2.377730186353677e-8,9.886156276950331e-8,15,10.599873803,10.059185419
5,3500,27.93160695594177,2.326067384539332e-8,7.579647610944651e-8,14,10.404123836,9.567246511
1,4000,27.36322663909771,5.808473658996949e-8,9.357098056106405e-8,19,16.237521648,15.660910107
2,4000,29.22948191899757,7.553462880172113e-8,7.147253282269173e-8,17,12.265842804,11.758138552
3,4000,28.82306774542786,2.75776677605144e-8,3.830680794791874e-8,31,21.014244551,20.493600874
4,4000,29.134260454157566,2.6526361454615177e-8,8.357448313955906e-8,30,19.954256415,19.477651347
5,4000,30.378013421816107,5.298591686242471e-8,5.287786157548435e-8,20,13.529760446,12.981036637
1,4500,29.797464689562304,4.584088569847822e-8,6.187388895684265e-8,45,33.949308526,33.284618363
2,4500,31.07097258721668,2.1416519474515283e-8,8.462978247358866e-8,24,17.324499707,16.836797027
3,4500,30.104940929721693,6.604806385146489e-8,7.529972599618073e-8,30,21.401225953,20.848136196
4,4500,30.299231028843348,5.0465428377832744e-8,5.0465428377832744e-8,8,7.704153685,6.887471502
5,4500,30.77363332213931,1.8733629686407127e-7,5.5821436556469095e-8,13,10.100580807,9.407904225
1,5000,31.054631842543706,7.165994753144389e-8,7.16599475175661e-8,15,13.936131799,13.347431829
2,5000,31.30322628447967,3.942168327886186e-8,5.7495450900280076e-8,33,23.711107021,23.146384361
3,5000,31.15491661623361,1.4809839660179236e-8,3.482520002928702e-8,24,17.16145145,16.788807245
4,5000,31.427429616401206,4.802639859413649e-8,4.802639859413649e-8,37,25.50756264,24.974915662
5,5000,31.084058662168292,8.89410642218591e-8,8.289229085078897e-8,16,11.258192441,10.857475975
