seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,time,fw_time
1,500,10.109248698195291,2.7011092140760695e-8,9.393686159486769e-8,34,0.037838483,0.035708617
2,500,10.259851374534268,5.485144016770249e-8,5.485144019545807e-8,38,0.075566034,0.072019933
3,500,10.114708815219826,8.031593826118844e-8,9.951219789861021e-8,36,0.039288542,0.036710877
4,500,8.49915812657725,7.45787709088841e-8,7.564093851275544e-8,44,0.046169751,0.042624435
5,500,11.05635941353113,4.832607075622164e-8,7.129713439080199e-8,44,0.078687181,0.076514064
1,1000,14.823685543308766,1.944971328438072e-8,1.9449713256625145e-8,23,7.012867293,6.533978394
2,1000,13.109999816718084,7.336956997505695e-8,7.506250140898452e-8,37,9.508987159,9.044645335
3,1000,13.29552525284006,1.051578911170914e-7,6.132755228649422e-8,33,8.904878097,8.544586791
4,1000,13.276236203031457,7.016199371490117e-8,7.016199371490117e-8,21,5.084889577,4.66454805
5,1000,14.103953954631399,4.220797264475884e-8,9.671520301290926e-8,39,8.536831564,8.076516435
1,1500,17.038233048023606,9.814188323131745e-9,7.083847078370731e-8,52,22.51359132,21.961153783
2,1500,16.48478698344401,1.367946606822823e-7,9.008930160203654e-8,41,22.13350068,21.393110251
3,1500,17.527877586557665,2.32056631410682e-8,2.32056631410682e-8,44,21.726751866,21.261102803
4,1500,16.648826387591726,2.639929325143342e-8,9.314152515926821e-8,25,12.176156081,11.435821311
5,1500,17.165152664667083,2.4201532639045453e-8,2.4201532639045453e-8,29,13.1413793,12.533091993
1,2000,20.366779129379395,1.1370566793678094e-8,4.3782349662402353e-8,30,17.956887238,17.368634254
2,2000,19.13954945065342,3.218873565191682e-7,2.0867590572182237e-8,14,8.922343497,8.370075558
3,2000,19.79756502744432,9.153525619420844e-8,4.7269051742238055e-8,32,18.818219437,18.213952691
4,2000,19.610083120526088,4.8113707518115945e-8,3.618268547278536e-8,37,21.329186568,20.816960024
5,2000,19.24733816640951,4.3973180360867836e-8,7.885004549290642e-8,32,22.934264571,22.405853826
1,2500,22.714023607484688,6.828353098231599e-8,8.496218603659678e-8,42,28.000161603,27.271902219
2,2500,21.59825600569086,6.870295789218606e-8,9.657119845463136e-8,26,15.884014544,15.487617545
3,2500,22.22464243241617,7.002325916327656e-8,7.909781996051635e-8,53,32.810878825,32.398463635
4,2500,21.72813550227636,7.910279460621172e-8,8.054493207121372e-8,18,11.431308125,10.943099203
5,2500,21.906146874909087,6.170098339197683e-8,4.7143049491937816e-8,48,30.759970957,30.213043151
1,3000,24.251687864090155,4.570777180357144e-8,7.110682020972092e-8,21,15.052753173,14.5204964
2,3000,25.04609680251859,5.653137287453536e-8,5.653137287453536e-8,40,26.073334335,25.66515167
3,3000,24.723095009600524,4.438395041772569e-8,8.709553216135202e-8,32,22.424530841,21.956222545
4,3000,25.346257340295907,5.382537175691038e-8,6.413749985278994e-8,48,31.94577861,31.409467829
5,3000,25.62132476818361,8.452624944421672e-8,9.215825279296208e-8,38,24.181638675,23.749369016
1,3500,26.439484134943942,6.618416248382886e-8,8.99621425548558e-8,37,25.927096298,25.446794881
2,3500,25.7967702400121,1.0629410981954912e-7,8.165662961079345e-8,30,21.538554551,21.099455687
3,3500,26.02057010741993,7.609617125314827e-8,5.287861909453184e-8,9,7.399736875,6.927441138
4,3500,25.711185854070788,3.04001262413367e-7,5.301225368403717e-8,16,11.159985217,10.507713553
5,3500,27.931606955941653,3.323602806859505e-8,5.03204112822786e-8,28,19.423834293,18.991542934
1,4000,27.363226639097707,1.8108748722767132e-8,7.983023919688748e-8,27,19.816856703,19.192521674
2,4000,29.22948191899745,5.1110079474225856e-8,8.995999652150477e-8,36,25.919012045,25.282710067
3,4000,28.823067745428354,5.5131325671364806e-8,8.155550561272928e-8,52,38.930658896,38.314322399
4,4000,29.13426045415836,1.0171605091535696e-7,8.648857725834791e-8,46,33.054110562,32.565757577
5,4000,30.378013421816153,4.945221951380141e-8,4.945221949992362e-8,30,23.230771945,22.586467714
1,4500,29.79746468956303,4.7167358074862165e-8,8.851075483651272e-8,62,44.573261658,44.093072349
2,4500,31.070972587217803,1.50165856097062e-7,8.14753664535317e-8,39,29.121775482,28.453415249
3,4500,30.10494092972162,3.120440585091533e-8,6.380056656596356e-8,54,39.664190795,39.243870296
4,4500,30.29923102884334,3.702234077640476e-8,1.6749497844248395e-8,13,10.160985424,9.73352598
5,4500,30.773633322136902,9.687006571890144e-8,8.498172676674187e-8,20,16.077192953,15.560829558
1,5000,31.054631842543706,7.843192201262283e-8,7.750049201005194e-8,20,17.175901124,16.603683092
2,5000,31.30322628448136,1.543549186105997e-7,4.720067728336552e-8,42,31.900830224,31.372572554
3,5000,31.154916616233855,7.912254651465389e-8,8.904697340605949e-8,37,29.172285596,28.671986899
4,5000,31.427429616401174,5.185461354750842e-8,8.143635879531708e-8,50,36.895590016,36.394777117
5,5000,31.084058662170293,5.959743891448266e-8,9.176574722324915e-8,23,18.208564394,17.59241764
