seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap
2,2500,3.995443869,3.487927751,21.598256005690804,3.4116502220515876e-8,3.4116502220515876e-8,3,0,0,3.0,0.0,Inf,Inf
