seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,average_iter,std_iter
5,90000,3602.033684028,3602.002278038,2.0168923320468654e-11,0.578308392020689,0.10701027054107304,14074,0.15205343186016768,0.3590854319810839
