seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,average_iter,std_iter
5,10000,2.665719351,2.586838161,6.212026514916979e-12,0.3373629468975959,1.0012985425068819e-7,1985,0.15214105793450883,0.3592480669969112
