seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,average_iter,std_iter
4,90000,3601.920047486,3601.886067865,5.541318215301342e-11,1.4276198066795334,0.050414511184817566,14293,0.15203246344364374,0.35906491590727685
