seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,average_iter,std_iter
1,90000,3602.151805659,3602.113513883,8.475323815851511e-11,1.7465835428680656,0.01016704968214534,13792,0.15204466357308585,0.359077195727158
