seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,average_iter,std_iter
4,10000,2.719059257,2.630274414,6.269651634600686e-12,0.34833345080102834,1.0309211549697178e-7,1991,0.15218483174284278,0.35929019638315307
