seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,average_iter,std_iter
4,40000,3602.122997117,3602.092301851,1.6890127653568167e-11,0.7750163451912495,0.0002919198601119857,12984,0.15203327171903883,0.35906696569411395
