seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,average_iter,std_iter
3,10000,2.726332276,2.637216789,5.34472270555914e-12,0.22315331754173792,1.0188737498905456e-7,1886,0.15217391304347827,0.35928464658452114
