TimeSlots,NumInstances,LS_ONLY_SECANT_Time,LS_ONLY_SECANT_DualGap,LS_ONLY_SECANT_DualGapSD,LS_ONLY_SECANT_DualGapNotSolved,LS_ONLY_SECANT_DualGapNotSolvedSD,LS_ONLY_SECANT_IterationsAll,LS_ONLY_SECANT_IterationsSolved,LS_ADAPTIVE_Time,LS_ADAPTIVE_DualGap,LS_ADAPTIVE_DualGapSD,LS_ADAPTIVE_DualGapNotSolved,LS_ADAPTIVE_DualGapNotSolvedSD,LS_ADAPTIVE_IterationsAll,LS_ADAPTIVE_IterationsSolved,LS_MONOTONIC_Time,LS_MONOTONIC_DualGap,LS_MONOTONIC_DualGapSD,LS_MONOTONIC_DualGapNotSolved,LS_MONOTONIC_DualGapNotSolvedSD,LS_MONOTONIC_IterationsAll,LS_MONOTONIC_IterationsSolved,LS_AGNOSTIC_Time,LS_AGNOSTIC_DualGap,LS_AGNOSTIC_DualGapSD,LS_AGNOSTIC_DualGapNotSolved,LS_AGNOSTIC_DualGapNotSolvedSD,LS_AGNOSTIC_IterationsAll,LS_AGNOSTIC_IterationsSolved,LS_ADAPTIVE_ZERO_Time,LS_ADAPTIVE_ZERO_DualGap,LS_ADAPTIVE_ZERO_DualGapSD,LS_ADAPTIVE_ZERO_DualGapNotSolved,LS_ADAPTIVE_ZERO_DualGapNotSolvedSD,LS_ADAPTIVE_ZERO_IterationsAll,LS_ADAPTIVE_ZERO_IterationsSolved,LS_GOLDEN_RATIO_Time,LS_GOLDEN_RATIO_DualGap,LS_GOLDEN_RATIO_DualGapSD,LS_GOLDEN_RATIO_DualGapNotSolved,LS_GOLDEN_RATIO_DualGapNotSolvedSD,LS_GOLDEN_RATIO_IterationsAll,LS_GOLDEN_RATIO_IterationsSolved,LS_BACKTRACKING_Time,LS_BACKTRACKING_DualGap,LS_BACKTRACKING_DualGapSD,LS_BACKTRACKING_DualGapNotSolved,LS_BACKTRACKING_DualGapNotSolvedSD,LS_BACKTRACKING_IterationsAll,LS_BACKTRACKING_IterationsSolved
0,30,204.6,0.13833748292086812,1.000000044931641,0.13300186969679118,1.000051177474067,2407,1071,600.6,0.1373406283081875,1.0000029268319501,0.13920785641942857,1.000025676888256,179915,2547,1031.5,0.22129310802232438,1.0941966707618827,0.24027783849401496,1.1045804745403127,808639,2268,3600.0,752680.7859902414,1.1667145532344643,752680.7859902414,1.1667145532638703,4973304,Inf,284.4,0.1439708049874504,1.0000027396686912,0.13712305626675136,1.0001270878491477,4205,2572,3600.0,63.39308403582142,1.0007028951559245,63.39308403582142,1.0007028951156438,2804151,Inf,3600.0,11427.250580520113,1.0174111818470386,11427.250580520113,1.017411181834094,2746227,Inf
10,20,2364.1,0.14674000497539463,1.0001650656321046,0.13300186969679118,1.000051177474067,3265,1704,3339.3,0.13967849408812705,1.0000356023744645,0.1395306113315289,1.00003638029686,5453,4274,3600.0,0.26636728471649374,1.118462729617422,0.26636728471649374,1.1184643272681816,10475,Inf,3600.0,4.746146967881408e6,1.0047945128787859,4.746146967881408e6,1.0047945128787894,42835,Inf,3112.7,0.15029810789223186,1.0000441724203388,0.13712305626675136,1.0001270878491477,5518,4557,3600.0,68.81548550462759,1.0025917097217003,68.81548550462759,1.0025917096879757,7125,Inf,3600.0,8775.134949195352,1.0104296626262597,8775.134949195352,1.010429662615641,8836,Inf
300,20,2364.1,0.14674000497539463,1.0001650656321046,0.13300186969679118,1.000051177474067,3265,1704,3339.3,0.13967849408812705,1.0000356023744645,0.1395306113315289,1.00003638029686,5453,4274,3600.0,0.26636728471649374,1.118462729617422,0.26636728471649374,1.1184643272681816,10475,Inf,3600.0,4.746146967881408e6,1.0047945128787859,4.746146967881408e6,1.0047945128787894,42835,Inf,3112.7,0.15029810789223186,1.0000441724203388,0.13712305626675136,1.0001270878491477,5518,4557,3600.0,68.81548550462759,1.0025917097217003,68.81548550462759,1.0025917096879757,7125,Inf,3600.0,8775.134949195352,1.0104296626262597,8775.134949195352,1.010429662615641,8836,Inf
900,15,3386.6,0.13984193225369212,1.0000107713134008,0.13300186969679118,1.000051177474067,3799,1912,3600.0,0.13921280718758533,1.0000360736491358,0.13921280718758533,1.0000360735247464,5301,Inf,3600.0,0.3035095099470828,1.1390181782879993,0.3035095099470828,1.1390205411371812,9075,Inf,3600.0,5.159081759190365e6,1.0034068147551152,5.159081759190365e6,1.0034068147551176,42838,Inf,3535.4,0.14628041882069054,1.0000025497981415,0.137640494993434,1.0001134420192284,5599,4381,3600.0,66.7524941287662,1.0025926785997124,66.7524941287662,1.0025926785584869,5649,Inf,3600.0,8092.014124067822,1.0093936005074735,8092.014124067822,1.0093936004975168,6793,Inf
1800,14,3600.0,0.13300186969679118,1.000051176982249,0.13300186969679118,1.000051177474067,3934,Inf,3600.0,0.1393770317442038,1.0000425753504607,0.1393770317442038,1.0000425752030977,5263,Inf,3600.0,0.3163808866141238,1.1410104084228299,0.3163808866141238,1.1410129260585395,8924,Inf,3600.0,5.273709045951847e6,1.002973794571846,5.273709045951847e6,1.0029737945718482,42815,Inf,3600.0,0.137640494993434,1.0001134416843067,0.137640494993434,1.0001134420192284,5686,Inf,3600.0,65.6080030914879,1.0023119175100452,65.6080030914879,1.0023119174748965,5525,Inf,3600.0,8258.574773073426,1.011199452446488,8258.574773073426,1.0111994524346548,6631,Inf
2700,14,3600.0,0.13300186969679118,1.000051176982249,0.13300186969679118,1.000051177474067,3934,Inf,3600.0,0.1393770317442038,1.0000425753504607,0.1393770317442038,1.0000425752030977,5263,Inf,3600.0,0.3163808866141238,1.1410104084228299,0.3163808866141238,1.1410129260585395,8924,Inf,3600.0,5.273709045951847e6,1.002973794571846,5.273709045951847e6,1.0029737945718482,42815,Inf,3600.0,0.137640494993434,1.0001134416843067,0.137640494993434,1.0001134420192284,5686,Inf,3600.0,65.6080030914879,1.0023119175100452,65.6080030914879,1.0023119174748965,5525,Inf,3600.0,8258.574773073426,1.011199452446488,8258.574773073426,1.0111994524346548,6631,Inf
