seed,dimension,LS_ONLY_SECANT_Time,LS_ONLY_SECANT_Primal,LS_ONLY_SECANT_DualGap,LS_ONLY_SECANT_SmallestDualGap,LS_ONLY_SECANT_Iterations,LS_ONLY_SECANT_LineSearchIter,LS_ADAPTIVE_Time,LS_ADAPTIVE_Primal,LS_ADAPTIVE_DualGap,LS_ADAPTIVE_SmallestDualGap,LS_ADAPTIVE_Iterations,LS_ADAPTIVE_LineSearchIter,LS_MONOTONIC_Time,LS_MONOTONIC_Primal,LS_MONOTONIC_DualGap,LS_MONOTONIC_SmallestDualGap,LS_MONOTONIC_Iterations,LS_AGNOSTIC_Time,LS_AGNOSTIC_Primal,LS_AGNOSTIC_DualGap,LS_AGNOSTIC_SmallestDualGap,LS_AGNOSTIC_Iterations,LS_ADAPTIVE_ZERO_Time,LS_ADAPTIVE_ZERO_Primal,LS_ADAPTIVE_ZERO_DualGap,LS_ADAPTIVE_ZERO_SmallestDualGap,LS_ADAPTIVE_ZERO_Iterations,LS_GOLDEN_RATIO_Time,LS_GOLDEN_RATIO_Primal,LS_GOLDEN_RATIO_DualGap,LS_GOLDEN_RATIO_SmallestDualGap,LS_GOLDEN_RATIO_Iterations,LS_BACKTRACKING_Time,LS_BACKTRACKING_Primal,LS_BACKTRACKING_DualGap,LS_BACKTRACKING_SmallestDualGap,LS_BACKTRACKING_Iterations,minimumTime
1,100,0.657906536,8.196005384155681,1.3223676376128424e-7,9.599024330952943e-8,866,1.7424942263279446,3600.0,8.196005384155793,6.643191348132405e-7,6.643191010624605e-7,1965658,0.5338069999969476,3600.0,Inf,Inf,Inf,0,3600.0,8.196005384164861,1.4252554665361572e-5,1.8557968475718667e-5,11587783,3600.0,8.19600538415595,1.0470528497563691e-6,1.047052752056743e-6,6366534,3600.0,8.196005397871268,0.0013967765710791724,0.0009059659561003741,958662,3600.0,8.196005384156134,1.981138719742148e-6,1.981138719742148e-6,4136989,0.657906536
2,100,0.580188899,10.085180701568074,1.1039322522776729e-7,9.608119988513408e-8,835,1.7437125748502993,3600.0,10.085180701568285,6.792965994151245e-7,6.792964750701458e-7,1702326,0.6151336465518356,3600.0,10.085180701568097,3.054397712531909e-7,3.054397712531909e-7,9488163,3600.0,10.085180701579311,1.6910531803304707e-5,1.5078857961370318e-5,12206444,3600.0,10.08518070156861,1.1650191158452117e-6,1.1650193076917503e-6,6404532,3600.0,10.085180725903173,0.0012424564293596063,0.0010052243846523368,1113540,3600.0,10.085180701568456,1.7076579901242894e-6,1.7076579901242894e-6,3213556,0.580188899
3,100,0.49445954,8.706778140545284,1.059114786983173e-7,8.944864582360879e-8,661,1.773071104387292,3600.0,8.706778140545403,6.082267063334257e-7,6.082267116624962e-7,1934238,0.5466168072388197,3600.0,8.706778140545309,4.6148763210851484e-7,4.6148763210851484e-7,9982107,3600.0,8.706778140552062,1.8300338437526875e-5,1.9004893195173622e-5,11681666,3600.0,8.706778140545525,8.252661984897713e-7,8.252661753971324e-7,6313927,3600.0,8.70677817836894,0.0018694871634856725,0.0006209098814533576,869594,3600.0,8.706778140545698,2.472179955859133e-6,2.472179955859133e-6,3404925,0.49445954
4,100,0.956851187,7.2380236141163605,1.252778432103696e-7,8.627719605414086e-8,1340,1.5768656716417913,3600.0,7.238023614116553,4.976256686717306e-7,4.976256331445938e-7,1692849,0.5889231703477392,3600.0,7.238023614116429,4.0044659321836207e-7,4.0044659321836207e-7,8434732,3600.0,Inf,Inf,Inf,0,3600.0,7.238023614116864,6.90771849498617e-7,6.907718477222602e-7,6283608,3600.0,7.238023664342096,0.0008511332755540835,0.0011612251535568774,986695,3600.0,7.238023614117029,1.8276977424847018e-6,1.8276977424847018e-6,3305415,0.956851187
5,100,0.519498836,9.08641969558608,1.366036102012913e-7,9.87315083023077e-8,731,1.7277701778385772,3600.0,9.086419695586205,5.524637707310376e-7,5.524636588205567e-7,1924999,0.5586376927988015,3600.0,9.086419695586114,5.664079818501477e-7,5.664079818501477e-7,9529443,3600.0,9.08641969559407,2.4398872261244264e-5,1.535430373778013e-5,11569301,3600.0,9.086419695586287,7.812220026437444e-7,7.812219067204751e-7,6272386,3600.0,9.086419702382042,0.0003983815969377247,0.0009635618793293332,868977,3600.0,9.086419695586207,1.5280944030138244e-6,1.5280944030138244e-6,3410244,0.519498836
1,200,3.355845478,7.8336078688144815,8.88352706951423e-8,9.420868618548184e-8,1501,1.5896069287141907,3600.0,7.8336078688146245,5.806753806680831e-7,5.806753007320253e-7,1095843,0.598421489209677,3600.0,7.8336078688146635,6.44583717956948e-7,6.44583717956948e-7,3273512,3600.0,7.833607869163017,7.03531255021872e-5,6.006742866038195e-5,4103582,3600.0,7.833607868815006,1.1785925453366985e-6,1.178592313522131e-6,2275648,3600.0,7.833607894144181,0.0011506029835111065,0.0006449186971391185,263282,3600.0,7.833607868814759,1.4141673894130236e-6,1.4141673894130236e-6,944572,3.355845478
2,200,3.209579345,8.650918089591402,9.160208591652008e-8,9.694082336864085e-8,1309,1.696715049656226,3600.0,8.650918089591759,9.57857929861916e-7,9.578574857727062e-7,1228557,0.5735875502723927,3600.0,8.650918089591443,5.107452345498587e-7,5.107452345498587e-7,3241066,3600.0,8.65091808975112,7.355194366631679e-5,6.872234243004982e-5,3840203,3600.0,8.65091808959196,1.2783874865363032e-6,1.2783874634436643e-6,2322439,3600.0,8.650918109815843,0.0009755609481505445,0.001581795597369151,250189,3600.0,8.650918089591613,1.9114465441560924e-6,1.9114460201308248e-6,984720,3.209579345
3,200,2.056813399,7.484184634159866,1.0003597861185654e-7,8.836346321317023e-8,954,1.7138364779874213,3600.0,7.484184634159916,4.4357682238427287e-7,4.4357660922145214e-7,1186263,0.582125548887557,3600.0,7.484184634159891,8.676056104661711e-7,8.676056104661711e-7,3445628,3600.0,7.4841846342883445,5.501411675989942e-5,7.621584308026286e-5,4176081,3600.0,7.484184634160078,1.0035443969158564e-6,1.003544317867977e-6,2336003,3600.0,7.4841846447373515,0.000513269591208676,0.0007660613553026607,331767,3600.0,7.4841846341600045,1.4288549721186428e-6,1.4288549721186428e-6,953569,2.056813399
4,200,4.343467039,7.9307765539026525,1.0100217195940786e-7,9.826532476608918e-8,1934,1.5062047569803516,3600.0,7.930776553903378,7.493529690094647e-7,7.493530027602446e-7,1047890,0.6273139356230139,3600.0,7.930776553903074,8.316724597889902e-7,8.316724597889902e-7,3330751,3600.0,7.930776554205714,6.831929554351746e-5,5.847061174346635e-5,4262658,3600.0,7.930776553903956,1.2699893892076375e-6,1.2699890117318091e-6,2449297,3600.0,7.930776587414264,0.0016575317093456832,0.0012026487874905456,296833,3600.0,7.930776553903516,1.6194210230580097e-6,1.6194210230580097e-6,966447,4.343467039
5,200,3.2695306,8.36671791774134,1.114822971715057e-7,9.631597031045658e-8,1366,1.658125915080527,3600.0,8.366717917741529,7.351362132368422e-7,7.351359325724616e-7,1113722,0.5946115817053088,3600.0,Inf,Inf,Inf,0,3600.0,8.366717917901088,7.153980653562542e-5,7.44191449868481e-5,4162233,3600.0,8.366717917742067,1.2644473876832762e-6,1.2644482563217707e-6,2321517,3600.0,8.366717946223043,0.0009505539188321421,0.0010928021672391708,289028,3600.0,8.366717917741505,1.551998941806687e-6,1.551998941806687e-6,960603,3.2695306
