seed,dimension,LS_ONLY_SECANT_Time,LS_ONLY_SECANT_Primal,LS_ONLY_SECANT_DualGap,LS_ONLY_SECANT_SmallestDualGap,LS_ONLY_SECANT_Iterations,LS_ONLY_SECANT_LineSearchIter,LS_SECANT_WITH_BACKTRACKING_Time,LS_SECANT_WITH_BACKTRACKING_Primal,LS_SECANT_WITH_BACKTRACKING_DualGap,LS_SECANT_WITH_BACKTRACKING_SmallestDualGap,LS_SECANT_WITH_BACKTRACKING_Iterations,LS_SECANT_WITH_BACKTRACKING_LineSearchIter,LS_ADAPTIVE_Time,LS_ADAPTIVE_Primal,LS_ADAPTIVE_DualGap,LS_ADAPTIVE_SmallestDualGap,LS_ADAPTIVE_Iterations,LS_ADAPTIVE_LineSearchIter,LS_BACKTRACKING_AND_SECANT_Time,LS_BACKTRACKING_AND_SECANT_Primal,LS_BACKTRACKING_AND_SECANT_DualGap,LS_BACKTRACKING_AND_SECANT_SmallestDualGap,LS_BACKTRACKING_AND_SECANT_Iterations,LS_ADAPTIVE_AND_SECANT_Time,LS_ADAPTIVE_AND_SECANT_Primal,LS_ADAPTIVE_AND_SECANT_DualGap,LS_ADAPTIVE_AND_SECANT_SmallestDualGap,LS_ADAPTIVE_AND_SECANT_Iterations,LS_ADAPTIVE_ZERO_AND_SECANT_Time,LS_ADAPTIVE_ZERO_AND_SECANT_Primal,LS_ADAPTIVE_ZERO_AND_SECANT_DualGap,LS_ADAPTIVE_ZERO_AND_SECANT_SmallestDualGap,LS_ADAPTIVE_ZERO_AND_SECANT_Iterations,LS_SECANT_3_Time,LS_SECANT_3_Primal,LS_SECANT_3_DualGap,LS_SECANT_3_SmallestDualGap,LS_SECANT_3_Iterations,LS_SECANT_3_LineSearchIter,LS_SECANT_5_Time,LS_SECANT_5_Primal,LS_SECANT_5_DualGap,LS_SECANT_5_SmallestDualGap,LS_SECANT_5_Iterations,LS_SECANT_5_LineSearchIter,LS_SECANT_7_Time,LS_SECANT_7_Primal,LS_SECANT_7_DualGap,LS_SECANT_7_SmallestDualGap,LS_SECANT_7_Iterations,LS_SECANT_7_LineSearchIter,LS_SECANT_12_Time,LS_SECANT_12_Primal,LS_SECANT_12_DualGap,LS_SECANT_12_SmallestDualGap,LS_SECANT_12_Iterations,LS_SECANT_12_LineSearchIter,minimumTime
1,90000,3490.543377993,0.327603250631805,9.953186645185463e-8,9.953186645185463e-8,9436,0.4011658717541069,3072.11916084,0.327603250631805,9.953186645185463e-8,9.953186645185463e-8,9436,0.4011658717541069,3602.348616271,0.3276032537162104,2.599817815899033e-7,2.598302300373459e-7,10763,0.15209514076001115,3105.196170081,0.3276032506797454,9.969148843935738e-8,9.969148843935738e-8,9403,3602.38370014,0.3276032543888586,2.6554250420144504e-7,2.6108229302969355e-7,9972,3602.25826692,0.3276032521399212,2.1452201576319802e-7,2.323997628722943e-7,9824,2987.744981345,0.327603250631805,9.953186645185463e-8,9.953186645185463e-8,9436,0.4011658717541069,3210.128930666,0.327603250631805,9.953186645185463e-8,9.953186645185463e-8,9436,0.4011658717541069,3032.423566353,0.327603250631805,9.953186645185463e-8,9.953186645185463e-8,9436,0.4011658717541069,2972.649883014,0.327603250631805,9.953186645185463e-8,9.953186645185463e-8,9436,0.4011658717541069,2972.649883014
2,90000,3252.732903036,0.3264948124289731,9.949251877135884e-8,9.949251877135884e-8,9154,0.39276739866710386,2852.3127628,0.3264948124289731,9.949251877135884e-8,9.949251877135884e-8,9154,0.39276739866710386,3600.909183895,0.3264948147553763,2.401656799900023e-7,2.3894196884369917e-7,11023,0.15204572258005988,3210.540680571,0.32649481230606303,9.925183269698934e-8,9.925183269698934e-8,9406,3600.889392994,0.3264948152857647,2.6139068107135927e-7,2.61543869195871e-7,10277,3600.743059578,0.3264948139089945,2.2414434958529378e-7,2.2461731316331807e-7,10229,2794.394993601,0.3264948124289731,9.949251877135884e-8,9.949251877135884e-8,9154,0.39276739866710386,3038.112477026,0.3264948124289731,9.949251877135884e-8,9.949251877135884e-8,9154,0.39276739866710386,2811.178301053,0.3264948124289731,9.949251877135884e-8,9.949251877135884e-8,9154,0.39276739866710386,3037.273452798,0.3264948124289731,9.949251877135884e-8,9.949251877135884e-8,9154,0.39276739866710386,2794.394993601
3,90000,3472.793131499,0.3278237725338361,1.0778636496105304e-7,9.937169056801337e-8,9494,0.4340636191278704,2984.062766049,0.3278237725338361,1.0778636496105304e-7,9.937169056801337e-8,9494,0.4340636191278704,3601.077809346,0.32782377443542793,2.4177293214081713e-7,2.426896358077857e-7,10990,0.15204731574158326,3388.546324507,0.32782377231327475,9.96483032495582e-8,9.964830325129292e-8,9856,3601.006230711,0.3278237750711685,2.77585310222081e-7,2.781467802557419e-7,10134,3600.822199136,0.3278237730098496,2.1018766037037007e-7,2.0700600086766968e-7,10481,2975.277599865,0.3278237725338361,1.0778636496105304e-7,9.937169056801337e-8,9494,0.4340636191278704,3146.399784877,0.3278237725338361,1.0778636496105304e-7,9.937169056801337e-8,9494,0.4340636191278704,2971.366135469,0.3278237725338361,1.0778636496105304e-7,9.937169056801337e-8,9494,0.4340636191278704,3383.533961316,0.3278237725338361,1.0778636496105304e-7,9.937169056801337e-8,9494,0.4340636191278704,2971.366135469
4,90000,3102.453946653,0.3273190180137521,9.951957201988909e-8,9.951957201988909e-8,8611,0.39988385598141685,2683.769431653,0.3273190180137521,9.951957201988909e-8,9.951957201988909e-8,8611,0.39988385598141685,3600.862568363,0.32731902076240277,2.5905274071875983e-7,2.5879270495673956e-7,10718,0.15208061205448778,2997.072935075,0.3273190179014982,9.90249303285673e-8,9.90249303285673e-8,8835,3600.954804199,0.32731902098145355,2.6844248377823343e-7,2.684364347697171e-7,10441,3600.902085585,0.3273190184089927,1.6728858347279246e-7,1.681385865259788e-7,10645,2646.637385414,0.3273190180137521,9.951957201988909e-8,9.951957201988909e-8,8611,0.39988385598141685,2892.316221974,0.3273190180137521,9.951957201988909e-8,9.951957201988909e-8,8611,0.39988385598141685,2645.906647751,0.3273190180137521,9.951957201988909e-8,9.951957201988909e-8,8611,0.39988385598141685,3005.88865046,0.3273190180137521,9.951957201988909e-8,9.951957201988909e-8,8611,0.39988385598141685,2645.906647751
5,90000,3390.727270059,0.3279262793663161,1.0814973360352004e-7,9.883157068776849e-8,9970,0.42337011033099303,3023.880542699,0.3279262793663161,1.0814973360352004e-7,9.883157068776849e-8,9970,0.42337011033099303,3601.057243508,0.32792628124626105,2.486497415648062e-7,2.4876478062988566e-7,11139,0.15207828350839392,3137.817027929,0.32792627940441615,9.918315948057033e-8,9.918315948057033e-8,9886,3601.019467422,0.3279262813543729,2.6887384882434695e-7,2.6850299695256596e-7,11002,3577.100769758,0.3279262792256121,9.993334581202828e-8,9.993334581202828e-8,11243,2886.531945029,0.3279262793663161,1.0814973360352004e-7,9.883157068776849e-8,9970,0.42337011033099303,3287.17922366,0.3279262793663161,1.0814973360352004e-7,9.883157068776849e-8,9970,0.42337011033099303,2878.958192627,0.3279262793663161,1.0814973360352004e-7,9.883157068776849e-8,9970,0.42337011033099303,3285.365009799,0.3279262793663161,1.0814973360352004e-7,9.883157068776849e-8,9970,0.42337011033099303,2878.958192627
1,160000,3603.854024455,0.3286832538675696,3.213560245364164e-7,3.188312187960701e-7,4491,0.5330661322645289,3603.700927298,0.328683253395055,2.980016714955458e-7,2.9916320994777257e-7,4713,0.5177169531084234,3603.184819325,0.32868325931467207,3.9566354353461064e-7,4.2754492316030707e-7,4603,0.15207473386921572,3603.579375167,0.32868325363024653,3.211293690703193e-7,3.173660289533531e-7,4588,3603.97483097,0.3286832600896487,4.4723864020372595e-7,4.4794121403617104e-7,4330,3603.903195727,0.3286832567767225,3.9312508753799186e-7,3.9237509643491597e-7,4225,3603.484257657,0.3286832531736575,2.7999714011239796e-7,2.780832808000483e-7,4842,0.5099132589838908,3602.940503604,0.3286832537356667,3.158359330891064e-7,3.0986325433909195e-7,4528,0.5289310954063606,3603.383391668,0.32868325330548137,3.048738482121227e-7,3.03837407154145e-7,4771,0.513728778033955,3604.042754353,0.32868325396855014,2.923688169299485e-7,2.9054855906103516e-7,4403,0.53713377242789,3602.940503604
2,160000,3602.253730668,0.3286442160265614,2.7946140627316263e-7,2.9897913888209116e-7,4409,0.4758448627806757,3602.515235215,0.3286442155988544,2.861308263562082e-7,2.87448611946059e-7,4689,0.45851994028577536,3602.575245155,0.32864421976566777,3.779327454236231e-7,3.7632457025073285e-7,4684,0.1520068317677199,3603.018701645,0.32864421607915406,2.4709290956641955e-7,2.4168499700421425e-7,4319,3602.311919174,0.32864422036086327,3.8743071934400214e-7,3.9041039515651244e-7,4429,3602.974220434,0.3286442180912184,2.935639981235458e-7,3.1114484514479374e-7,4261,3602.382655648,0.3286442155282737,2.859447702447185e-7,2.865057623811437e-7,4742,0.454027836355968,3602.764482645,0.3286442159555014,2.644093149489421e-7,2.643158089699407e-7,4442,0.47568662764520475,3602.047224199,0.3286442155424909,2.8918544445893923e-7,2.933521230869332e-7,4731,0.4546607482561824,3602.622100796,0.3286442161542153,2.840614516438217e-7,2.8321737117250473e-7,4324,0.4831174838112857,3602.047224199
3,160000,3602.706287546,0.32952965845223975,3.0538991157950945e-7,3.057383396549637e-7,4313,0.49339207048458134,3602.535707368,0.3295296579320189,2.3569491421505245e-7,2.3424237654157826e-7,4639,0.47165337357189063,3602.952742179,0.3295296619728852,3.970348967782464e-7,3.986764293747308e-7,4573,0.1521976820467964,3602.627206899,0.32952965847628624,2.73529461462807e-7,2.9913145929531815e-7,4243,3602.978511973,0.32952966270581957,3.9656395718797033e-7,3.963599155267991e-7,4259,3602.911581112,0.32952966067212963,3.621438184175235e-7,3.6278954716403855e-7,4195,3602.225580891,0.329529657914459,2.321975459658801e-7,2.2911577736862282e-7,4649,0.47149924714992464,3602.591857993,0.32952965829479364,2.936313632023388e-7,2.9362549711087205e-7,4415,0.48493771234428085,3602.50897839,0.3295296578982733,2.6088450714566863e-7,2.6021794495480893e-7,4666,0.46978139734247737,3602.800649447,0.3295296585988443,2.862358342448773e-7,2.822999023485012e-7,4226,0.4997633696166588,3602.225580891
4,160000,3602.61639536,0.3285383484576484,3.181676629130867e-7,3.184373767338086e-7,4482,0.4988844265952701,3602.322091041,0.32853834809814314,3.249616171013825e-7,3.2573344288001904e-7,4665,0.4829581993569132,3602.482804151,0.32853835407005694,4.1679759052188486e-7,4.155111387807442e-7,4661,0.15211328041192876,3601.957740916,0.32853834866531967,2.658674178694642e-7,2.7877387192860176e-7,4469,3602.430001656,0.32853835451897273,4.134660500825296e-7,4.109207904926318e-7,4501,3602.83764833,0.32853835071280846,3.382049880403318e-7,3.332648474746111e-7,4374,3602.24727043,0.32853834779073793,3.163000406366384e-7,3.1619832945636167e-7,4846,0.4729673957903424,3602.380046864,0.3285383486440799,3.188021688747475e-7,3.1778839520383434e-7,4360,0.5032110091743118,3602.09713437,0.328538347789204,3.1564792869840513e-7,3.1630004063837314e-7,4847,0.4728698163812668,3602.750318864,0.3285383485856514,3.2132007500140086e-7,3.2230434204166825e-7,4395,0.5003412969283278,3601.957740916
5,160000,3602.592777932,0.32913802847582274,2.433081147737437e-7,2.410116775623458e-7,4352,0.4951746323529411,3602.545797707,0.3291380282304127,2.73654748484016e-7,2.735005298322782e-7,4535,0.4732083792723265,3602.662030312,0.329138033067097,3.946807561917842e-7,3.9556347487465504e-7,4418,0.15210502489814395,3601.997471655,0.3291380284910752,2.573327814820933e-7,2.5388100390565105e-7,4377,3602.609683727,0.3291380334102659,4.02086865206909e-7,4.0062662094806495e-7,4282,3602.671866685,0.3291380310531183,3.406002135990238e-7,3.3819520604307096e-7,4176,3602.620568842,0.32913802801229075,2.684408533558738e-7,2.6981351569557027e-7,4713,0.4612773180564398,3602.121264344,0.32913802863694874,2.5562459880171945e-7,2.5334153007892934e-7,4231,0.4984637201607187,3602.537574123,0.3291380279304221,2.346612091204403e-7,2.3241383238781221e-7,4765,0.45960125918153194,3602.515523685,0.32913802840777096,2.4883306241202385e-7,2.4496052234822957e-7,4397,0.4830566295201275,3601.997471655
1,250000,3606.617005547,0.32930689720693607,3.979985208077755e-7,3.9701128045016923e-7,2402,0.5432972522897583,3605.928501194,0.32930689683745024,3.4368412598446627e-7,3.428106403902814e-7,2504,0.5335463258785942,3606.505902483,0.329306901886647,5.082222535542948e-7,5.070330422840379e-7,2586,0.15235885537509666,3605.51122712,0.3293068964637956,3.3624202798411204e-7,3.3415526723076794e-7,2624,3605.246168922,0.32930690247633104,5.017385947075036e-7,5.00757103121148e-7,2462,3605.62351075,0.32930689894628296,4.000701131394793e-7,4.0278204749451263e-7,2707,3605.719378491,0.32930689667985025,3.623765208972049e-7,3.606683416151543e-7,2566,0.5226032735775528,3605.541246524,0.3293068974154908,3.8018912982933084e-7,3.8024270212393477e-7,2334,0.5535561268209084,3607.012703415,0.329306897557868,3.6132376382948597e-7,3.60435257154134e-7,2286,0.5629921259842519,3605.219389845,0.32930689727211376,3.92784236357812e-7,3.910416836411072e-7,2381,0.5468290634187318,3605.219389845
2,250000,3605.971095864,0.32949053308616294,3.5170788674487863e-7,3.484027490431585e-7,2302,0.5521285838401391,3604.774302126,0.3294905326378298,3.65648939277749e-7,3.6411769926752643e-7,2437,0.5367254821501848,3605.226807942,0.32949053780900406,5.147661280759802e-7,5.158674350707985e-7,2446,0.15208503679476695,3603.971836527,0.3294905324358801,3.1589292076540307e-7,3.1302439809990923e-7,2512,3605.552528931,0.32949053849766774,5.471807889814891e-7,5.461122931111478e-7,2324,3604.84356535,0.3294905340190186,3.465212220507899e-7,3.6796035853946946e-7,2570,3604.48553701,0.3294905325560425,3.5402136980017956e-7,3.539412896953059e-7,2467,0.5314146736927441,3605.266739391,0.32949053322944716,3.998811394165247e-7,4.001718722588393e-7,2269,0.5566328779197884,3604.445120266,0.3294905334692189,3.995635102708832e-7,4.000031155271602e-7,2196,0.5701275045537342,3604.990119107,0.329490533226449,3.9768710830131657e-7,3.9988113941479e-7,2270,0.5563876651982378,3603.971836527
3,250000,3604.499742946,0.33016113843494893,3.5522088050014833e-7,3.54699148958932e-7,2247,0.5611927013796172,3604.232674128,0.3301611378637698,3.382395849342579e-7,3.5404870620371967e-7,2412,0.5364842454394694,3606.094977367,0.33016114322843026,5.129508194013331e-7,5.11032661740414e-7,2451,0.1521827825377397,3604.499270381,0.3301611375550877,3.560322531302555e-7,3.53277548118848e-7,2467,3604.734452966,0.3301611441394261,5.37186277084576e-7,5.37291878249975e-7,2290,3604.742839202,0.3301611398883377,4.1584669924210615e-7,4.143631686845915e-7,2531,3605.073926201,0.3301611378186195,3.47928179331939e-7,3.430522957695824e-7,2422,0.5359207266721717,3604.860997613,0.33016113811481945,4.013357001123735e-7,4.00898628996095e-7,2348,0.5442930153321974,3604.269731388,0.33016113886776605,4.208179393214162e-7,4.201694597059241e-7,2151,0.5732217573221758,3605.944514821,0.3301611385565951,3.765748421372811e-7,3.739164207978811e-7,2223,0.5614035087719298,3604.232674128
4,250000,3604.135890593,0.3296112678941566,3.672938301674776e-7,3.672827331908414e-7,2415,0.5540372670807452,3604.057222672,0.32961126761388937,3.3122103417024956e-7,3.2951981910906564e-7,2501,0.5417832866853258,3604.411461277,0.3296112735156982,5.093296941084853e-7,5.056370189224571e-7,2526,0.15201900237529692,3604.543174127,0.32961126729874857,3.4063973209817397e-7,3.415989148431234e-7,2629,3605.193125019,0.32961127392977485,5.239212948950772e-7,5.19382547337164e-7,2447,3603.68956393,0.3296112694602908,4.0396547460169047e-7,4.072584246323993e-7,2745,3604.229449477,0.3296112673869366,3.4746340570003184e-7,3.47189907139861e-7,2580,0.5313953488372092,3604.606879246,0.32961126734908014,3.580684418543964e-7,3.5705098554725603e-7,2595,0.5290944123314065,3605.955059716,0.3296112683403385,3.918461747636978e-7,3.939632592588234e-7,2285,0.5684901531728666,3605.258961991,0.32961126799095014,3.421348467864786e-7,3.4080874301975136e-7,2376,0.5597643097643097,3603.68956393
