seed,dimension,LS_ONLY_SECANT_Time,LS_ONLY_SECANT_Primal,LS_ONLY_SECANT_DualGap,LS_ONLY_SECANT_SmallestDualGap,LS_ONLY_SECANT_Iterations,LS_ONLY_SECANT_LineSearchIter,LS_ADAPTIVE_Time,LS_ADAPTIVE_Primal,LS_ADAPTIVE_DualGap,LS_ADAPTIVE_SmallestDualGap,LS_ADAPTIVE_Iterations,LS_ADAPTIVE_LineSearchIter,LS_MONOTONIC_Time,LS_MONOTONIC_Primal,LS_MONOTONIC_DualGap,LS_MONOTONIC_SmallestDualGap,LS_MONOTONIC_Iterations,LS_AGNOSTIC_Time,LS_AGNOSTIC_Primal,LS_AGNOSTIC_DualGap,LS_AGNOSTIC_SmallestDualGap,LS_AGNOSTIC_Iterations,LS_ADAPTIVE_ZERO_Time,LS_ADAPTIVE_ZERO_Primal,LS_ADAPTIVE_ZERO_DualGap,LS_ADAPTIVE_ZERO_SmallestDualGap,LS_ADAPTIVE_ZERO_Iterations,LS_GOLDEN_RATIO_Time,LS_GOLDEN_RATIO_Primal,LS_GOLDEN_RATIO_DualGap,LS_GOLDEN_RATIO_SmallestDualGap,LS_GOLDEN_RATIO_Iterations,LS_BACKTRACKING_Time,LS_BACKTRACKING_Primal,LS_BACKTRACKING_DualGap,LS_BACKTRACKING_SmallestDualGap,LS_BACKTRACKING_Iterations,minimumTime
4,300,116.807462896,0.2643884171440197,9.946965738583113e-8,9.957379023400881e-8,550,1.5290909090909093,3600.0,Inf,Inf,Inf,0,0.0,34.604902503,0.26438841714382494,7.21480320903245e-8,9.114259925946389e-8,433,3600.0,0.26438842195394574,1.839769941930358e-5,1.746702694740282e-5,51976,59.311325759,0.2643884171439852,1.0247407918051454e-7,9.947903507889766e-8,736,3600.0,0.2643884422864727,5.335335019018145e-5,7.135124738731624e-5,2556,129.359402199,0.2643884171438319,8.669993026289013e-8,7.748604391455416e-8,429,34.604902503
5,300,163.51139236,0.26873877834571197,9.822684240295976e-8,9.842252497727078e-8,562,1.5391459074733098,3.91401283,0.2687387783457949,9.462993354192317e-8,9.810540588933714e-8,1042,0.1362763915547025,58.119528652,0.2687387783455363,8.862015075244978e-8,9.123600795690745e-8,479,3600.0,0.26873878149460306,1.575236849697681e-5,1.7286969895904947e-5,60824,63.207352391,0.2687387783458073,1.282159222126822e-7,9.964439142556847e-8,774,3600.0,0.2687388125868913,7.050974619415146e-5,8.944828187771453e-5,1970,121.083390903,0.2687387783454676,6.599758140685141e-8,9.429929685028648e-8,474,3.91401283
1,400,3600.0,Inf,Inf,Inf,0,-2.0,393.47242855,0.24646930198691155,9.926904571272432e-8,9.879998460332606e-8,1306,0.13476263399693722,96.779128223,0.2464693019864408,9.162788546651646e-8,9.368943679893826e-8,594,3600.0,0.24646931823245619,3.706120360696258e-5,3.0116471433083714e-5,31337,192.546933291,0.24646930198675704,9.624221764675811e-8,9.605490944308848e-8,1034,3600.0,0.246469355670956,5.5929508093237323e-5,7.067932245551078e-5,1887,246.886873143,0.24646930198636913,7.657429895724377e-8,8.959751272852312e-8,620,96.779128223
2,400,333.558829854,0.24897259539562167,1.0083885015887972e-7,9.562226611914415e-8,1015,1.3881773399014778,383.443066963,0.24897259539574285,1.1390274610306728e-7,9.886125737490481e-8,1868,0.139186295503212,137.315175711,0.24897259539514813,9.470608530737223e-8,9.40453552811249e-8,749,3600.0,0.2489726217795015,0.0001027366877244737,9.088631488403387e-5,32520,266.758983706,0.24897259539564806,9.280557754925978e-8,9.388761999795658e-8,1366,3600.0,0.2489726616034243,8.859864882110324e-5,6.957597059514126e-5,2030,262.829802234,0.24897259539518402,9.362008637076036e-8,9.980690544864057e-8,718,137.315175711
3,400,251.807048031,0.24800209638763993,9.309935896512078e-8,8.889841284637212e-8,721,1.5797503467406382,323.975120666,0.24800209638789067,1.1007451702210735e-7,9.971593985941274e-8,1354,0.14032496307237813,115.658902694,0.24800209638747628,1.0244197543723965e-7,9.506831336048016e-8,624,3600.0,0.24800210947239318,3.220208897108251e-5,3.346526305104264e-5,31825,199.042975834,0.24800209638769782,9.008657077952398e-8,9.354166188857427e-8,1041,3600.0,0.24800218652070335,0.0001919837619019163,0.00013927643065105022,1935,243.778971168,0.24800209638746726,1.0682607820555745e-7,8.425543241569189e-8,660,115.658902694
4,400,245.526900901,0.2464344730314375,9.965785226911938e-8,9.93565459558865e-8,691,1.5513748191027497,313.163178481,0.2464344730317276,9.932486050995282e-8,9.230800213783086e-8,1479,0.13860716700473294,104.430913772,0.24643447303119909,8.064275760361062e-8,8.066151627184048e-8,613,3600.0,0.24643448665105186,2.9182705527971975e-5,3.242376380982459e-5,33099,192.927156658,0.24643447303152186,9.445489430187637e-8,9.70380797174486e-8,1012,3600.0,0.24643451878705108,0.00012862846485757473,0.00012508723790288084,1452,243.978924757,0.2464344730312598,9.492298051055892e-8,9.92928951004668e-8,642,104.430913772
5,400,220.36233091,0.2465584246229243,9.51096487400438e-8,9.457548499208768e-8,692,1.5491329479768785,244.93131477,0.24655842462295854,9.427574550191498e-8,9.951445612693677e-8,1110,0.13603603603603603,112.678887038,0.2465584246227273,9.518994154716909e-8,8.947837362022204e-8,565,3600.0,0.24655843899705376,3.259342614103655e-5,3.058155296784687e-5,32982,182.050938596,0.24655842462306893,9.72862769718641e-8,9.544247030202069e-8,928,3600.0,0.2465584555385392,7.153252312400854e-5,6.641184092647662e-5,1360,211.938960647,0.2465584246227153,9.081757679219038e-8,9.565548626105924e-8,602,112.678887038
1,500,339.314828713,0.2202408736748128,9.655262447894053e-8,9.192401502489123e-8,807,1.5315985130111525,515.845932104,0.22024087367502507,1.0281925865579522e-7,9.998100244240637e-8,1470,0.1380952380952381,163.378630695,0.2202408736746492,9.981264682129565e-8,9.737722475589017e-8,629,3600.0,0.22024090216572142,4.098010462705304e-5,3.913721809700732e-5,22684,325.686597871,0.22024087367489678,9.682353003387378e-8,9.756094000029636e-8,1160,3600.0,0.22024092639108342,7.756426218684387e-5,6.643701694068055e-5,1251,343.578706981,0.22024087367458764,9.233683086196098e-8,9.061327196913105e-8,679,163.378630695
2,500,483.962724898,0.22261468891561706,1.1834623450668325e-7,9.865691061317072e-8,972,1.4783950617283952,514.8307384,0.22261468891578012,1.1140964628619798e-7,9.770442053330664e-8,1857,0.14270328486806677,189.61862975,0.22261468891512692,8.35792445183503e-8,8.167686667281959e-8,790,3600.0,0.22261472434072208,8.898151588173503e-5,9.858061230336862e-5,26371,330.340979696,0.22261468891570507,1.1182996434433434e-7,9.927889274563562e-8,1282,3600.0,0.22261472215722886,5.7140601799628155e-5,8.963033628147515e-5,1468,463.7426046,0.2226146889151832,9.324700871865543e-8,9.80307206174813e-8,857,189.61862975
3,500,358.198829637,0.22149879236331743,9.237373169851404e-8,9.464749433502062e-8,683,1.6207906295754024,487.706267726,0.22149879236356734,1.0926498058422274e-7,9.982867581886934e-8,1429,0.14275717284814557,113.942565342,0.2214987923630545,1.08122101868946e-7,8.686115977180053e-8,665,3600.0,0.2214988452903877,0.0001418173564184111,0.0001459442430693375,22976,287.294661753,0.22149879236340855,1.0193933797780774e-7,9.860531053479393e-8,961,3600.0,0.22149885604552938,0.00014807559285000965,0.00015688838935516702,1844,377.570627769,0.2214987923630494,8.92872980343129e-8,9.170622533583028e-8,725,113.942565342
4,500,334.000068993,0.22020051067829183,9.33939891673008e-8,9.438983150644731e-8,819,1.559218559218559,1518.823091127,0.2202005106785622,1.009799326170957e-7,9.993297456212247e-8,1595,0.14043887147335424,195.538169496,0.22020051067789848,8.816285083229625e-8,9.029869024734793e-8,719,3600.0,0.2202005404641792,3.839592076290699e-5,3.760196469837496e-5,24087,276.110323265,0.22020051067842156,1.059279810811109e-7,9.969170326057375e-8,1184,3600.0,0.2202005709354871,8.06762154029611e-5,5.6506096270600437e-5,1383,385.154587351,0.2202005106779074,7.918186362143587e-8,7.884908382466138e-8,703,195.538169496
5,500,382.730841853,0.2216291901877513,9.904325467408048e-8,9.63869785861049e-8,780,1.5666666666666669,1423.93181942,0.22162919018804156,1.0661603210698756e-7,9.713446214032473e-8,1501,0.1419053964023984,159.458616516,0.22162919018749616,9.874636376638879e-8,9.996114053167915e-8,656,3600.0,0.22162922177667696,6.83619177657066e-5,7.254474345687323e-5,25974,304.818538025,0.22162919018784438,9.32315779231252e-8,9.627144561402678e-8,1122,3600.0,0.2216292426273407,7.194995102879215e-5,6.887102859411826e-5,1507,363.878399618,0.22162919018749552,9.515535032145195e-8,8.943620984774858e-8,669,159.458616516
1,600,313.16647849,0.20496248457007132,1.0527249098141178e-7,9.221556944438714e-8,681,1.6182085168869311,1936.086081222,0.2049624845702123,1.0662227406532665e-7,9.97259165733122e-8,1272,0.14072327044025157,150.60260011,0.2049624845699045,9.284178660584619e-8,9.399855293440451e-8,671,3600.0,0.20496252790986177,8.429597095507141e-5,8.135021607778153e-5,22798,266.546527163,0.20496248457007601,9.751388829748464e-8,9.979454702185864e-8,896,3600.0,0.2049625513843309,9.052576416160307e-5,0.00010361013454324858,1464,362.986379515,0.20496248457000418,9.469850743848429e-8,9.678326508277824e-8,736,150.60260011
2,600,449.049842993,0.20484037187181936,9.502645149928046e-8,9.538228869232501e-8,1103,1.5185856754306437,2893.914128586,0.20484037187224052,8.939551997266815e-8,9.263760965966261e-8,1912,0.14435146443514643,171.386481875,0.20484037187150445,9.107128431939948e-8,9.27453498444919e-8,889,3600.0,0.20484040352018848,3.563998610773417e-5,3.622306065265146e-5,26092,317.127828167,0.20484037187189416,1.0532767577564606e-7,9.915839404434079e-8,1383,3600.0,0.2048404149084815,7.59860616555072e-5,6.533800337254342e-5,1442,534.006027018,0.2048403718715788,9.680913375109679e-8,9.354721061671789e-8,904,171.386481875
3,600,358.113610383,0.20464393541325954,1.0407883057478307e-7,9.835321802820207e-8,784,1.6237244897959182,536.326476335,0.2046439354135091,9.52029780496022e-8,9.793056660739596e-8,1559,0.1404746632456703,180.765665265,0.20464393541298292,1.0521704957994205e-7,9.30204440072191e-8,788,3600.0,0.20464397752255284,0.00010394406569223802,0.00010046313386678773,26132,228.60519897,0.2046439354134531,9.901530613476428e-8,9.993945750130795e-8,1182,3600.0,0.20464406721660824,0.00024224825016970486,0.0002353549734817259,1032,367.206217129,0.20464393541309636,1.0697544178955853e-7,9.951975151606396e-8,784,180.765665265
4,600,317.434147037,0.20422779833943472,1.3455382434635066e-7,9.740433707522422e-8,828,1.577294685990338,420.314665091,0.20422779833975455,9.457144819341456e-8,9.904801286791942e-8,1597,0.14339386349405134,139.722465484,0.20422779833903093,1.0725446816101103e-7,9.868368845006303e-8,753,3600.0,0.20422783040594997,3.9068820394748405e-5,3.6168540348532896e-5,25060,302.556100996,0.20422779833952998,1.0869132024970973e-7,9.899512463940052e-8,1178,3600.0,0.20422785799838855,6.162515951903952e-5,5.808424038113852e-5,1338,444.366287301,0.20422779833904753,1.3210049589623685e-7,9.121117696547776e-8,812,139.722465484
5,600,439.722331544,0.20475431977178535,1.012874924766205e-7,9.914478013572925e-8,984,1.481707317073171,3600.0,Inf,Inf,Inf,0,0.0,171.5824412,0.20475431977138014,9.269580325543814e-8,9.677591578105549e-8,839,3600.0,0.20475436481997417,0.00013837568977861925,0.00013934972504490994,23922,287.802703406,0.20475431977177647,1.1102636057747084e-7,9.744041490344912e-8,1221,3600.0,0.20475440748143017,0.00017265066795833783,0.00017268624898204854,1787,390.230330338,0.20475431977141204,8.518896268960852e-8,9.532076450380345e-8,840,171.5824412
1,700,736.37408843,0.19398134634970884,1.082115083164692e-7,9.188764461820487e-8,1102,1.5490018148820326,3600.0,Inf,Inf,Inf,0,0.0,315.087352879,0.19398134634941983,9.589449225660962e-8,9.701710256687646e-8,917,3600.0,0.19398143731607823,5.903414867532847e-5,5.581846065593615e-5,15142,429.658334222,0.19398134634988828,1.0311933276718754e-7,9.986541531920023e-8,1404,3600.0,0.1939814016379516,0.0001059539230135742,6.397382684922293e-5,1365,692.203354346,0.1939813463493913,9.658305872434214e-8,9.660161400665279e-8,971,315.087352879
2,700,744.33817856,0.19441968828369954,9.573009646796082e-8,9.93973847604468e-8,935,1.5080213903743314,3600.0,Inf,Inf,Inf,0,0.0,320.421842624,0.19441968828337902,9.75394506483318e-8,9.894080487543588e-8,842,3600.0,0.1944198419652847,0.0002124430636500918,0.0002100607386640238,16026,395.395494177,0.19441968828377726,1.0245602741904003e-7,9.792931514318592e-8,1191,3600.0,0.1944197694306355,0.0001342493524547489,0.00014384679513801402,1188,570.185960034,0.19441968828340067,9.958174639057571e-8,9.926722962377843e-8,880,320.421842624
3,700,678.382305049,0.19289932712583915,1.2819504820182903e-7,9.608225603335852e-8,962,1.575883575883576,934.869930896,0.19289932712629287,9.770347931398193e-8,9.640344074413054e-8,1961,0.14431412544620092,284.793810207,0.1928993271255939,9.193532683055006e-8,9.493873730226365e-8,864,3600.0,0.1929065284966267,0.0010043433778278293,0.0010099855359523777,3402,504.642195842,0.19289932712599142,1.0473084448292536e-7,9.779474986065795e-8,1452,3600.0,0.19289941757334134,0.0001592104811812059,0.00015749494183947554,1462,559.363558521,0.19289932712561098,1.0722877295116229e-7,9.921269594759252e-8,883,284.793810207
4,700,721.830090033,0.193335844774382,8.870147490819269e-8,9.33330529181986e-8,1001,1.4905094905094907,883.497866079,0.19333584477479024,1.0351814865722231e-7,9.986240349230124e-8,1891,0.14383923849814914,349.38189342,0.19333584477424146,1.0803103130813119e-7,9.954685117885553e-8,847,3600.0,0.19333967936918137,0.0009570285531929484,0.0009561315269021042,3455,472.830227712,0.1933358447746781,1.1116373450220651e-7,9.754341349227369e-8,1294,3600.0,0.19333594582356944,0.00016101849992624512,0.00016268968409158258,1108,554.318059674,0.19333584477423552,1.0060972706338323e-7,8.869409448553078e-8,890,349.38189342
5,700,764.462300445,0.19420782774524115,9.93040056851413e-8,9.795640039389486e-8,1145,1.5074235807860261,765.166069334,0.19420782774537032,9.953148868979689e-8,9.723989143756162e-8,1747,0.14310246136233543,341.767467592,0.19420782774486584,1.0316753424471914e-7,9.436120796540992e-8,924,3600.0,0.19420792194059439,0.00013528892610539106,0.00013973743102465436,16931,453.866026988,0.1942078277452856,9.48030395436783e-8,9.943633604708735e-8,1400,3600.0,0.19420791285700237,0.0001477478766842913,0.00014733836793071747,1273,582.886055968,0.19420782774482842,9.285509226797384e-8,9.412614893067328e-8,938,341.767467592
1,800,1494.149597857,0.1860291414803285,1.0496319249875263e-7,9.996804851974961e-8,1255,1.5107569721115537,1277.473399356,0.18602914148052604,1.0234005026060755e-7,9.659064868078326e-8,2344,0.14505119453924914,440.274992107,0.1860291414796562,1.1778478252455482e-7,9.50735258298252e-8,945,3600.0,0.18602927753027995,0.00019289264297171066,0.00019292965236163834,14724,709.045302517,0.1860291414801939,1.0234740928372066e-7,9.517325244567942e-8,1640,3600.0,0.18602927505866604,0.00023772995100607153,0.00022869233245546156,888,942.386679025,0.18602914147957209,8.987277896194135e-8,9.250692134532557e-8,1026,440.274992107
2,800,758.505381591,0.18664422840559472,9.435871035218257e-8,9.741958687664587e-8,1035,1.5642512077294688,1264.883047831,0.18664422840596387,1.042361318231988e-7,9.959228700756606e-8,1867,0.144617032672737,423.567364512,0.1866442284053647,8.840929720255186e-8,8.94632293316211e-8,949,3600.0,0.18665322627993158,0.0010307591773022692,0.0010503329280756313,2399,652.237579368,0.18664422840588776,9.923410210221917e-8,9.845695154303558e-8,1435,3600.0,0.18664432951751928,0.0001262930796263051,0.00013145745571807588,1007,855.227002162,0.18664422840536074,1.2358413880447783e-7,9.747518562447377e-8,1006,423.567364512
3,800,1049.901552041,0.1857629890622936,9.76252518061771e-8,9.916329237608101e-8,1055,1.513744075829384,863.513522208,0.18576298906272637,9.490834269182402e-8,9.567425478251845e-8,1775,0.14309859154929577,434.265509686,0.18576298906189795,9.664058526343e-8,9.56976353438943e-8,929,3600.0,0.18578134427016113,0.0013862475755473114,0.0014002170086451146,2420,592.137358328,0.185762989062448,9.694161176576621e-8,9.738198634978712e-8,1494,3600.0,0.1857631488855592,0.00016909853191177104,0.0001743123408426625,1143,816.833454298,0.18576298906197772,1.0306565630807674e-7,9.959333346215571e-8,989,434.265509686
4,800,1342.619122965,0.18653670911896703,9.159698061839139e-8,9.957231132673439e-8,1082,1.55452865064695,2053.02828326,0.18653670911929127,9.600692507660824e-8,9.824639609495867e-8,2096,0.14169847328244276,425.561587981,0.1865367091187112,9.742567608217456e-8,9.937460142273036e-8,943,3600.0,0.18653699359100837,0.00023291586636176032,0.00024040812034076958,10944,626.537872444,0.1865367091190266,9.694387991671105e-8,9.540022569837214e-8,1488,3600.0,0.1865367693265689,0.00010102203560941048,0.00010236695548101332,933,905.77472215,0.18653670911866796,8.622556570136997e-8,9.629820937190336e-8,977,425.561587981
5,800,864.374810859,0.1864486538817414,1.0005495613973903e-7,9.894353776573883e-8,1053,1.5754985754985755,1144.24566238,0.18644865388182036,9.947769618462443e-8,9.624624789511538e-8,1850,0.14486486486486486,811.192107532,0.1864486538814156,9.747395802311987e-8,9.452089423656052e-8,951,3600.0,0.18644882635183432,0.00018861754811955178,0.00018553039629099627,14304,643.437502048,0.18644865388175882,9.017813629164095e-8,9.549607935671611e-8,1381,3600.0,0.18644877906738289,0.0001945418501606705,0.00019965595162194788,963,909.570677187,0.18644865388136364,1.0893424005203878e-7,9.74124614999683e-8,991,643.437502048
1,900,1555.115749046,0.18143370285525182,9.637944860946268e-8,9.77334561405585e-8,1245,1.5389558232931728,2247.420682358,0.181433702855488,9.729631460925203e-8,9.961236704242316e-8,2145,0.14545454545454545,480.405082046,0.18143370285491167,1.087873977984044e-7,9.282404638683017e-8,1083,3600.0,0.18145097028684304,0.0015743020088709939,0.001570632754384356,2218,1330.497075825,0.18143370285531202,1.0060179365944943e-7,9.761526890278427e-8,1558,3600.0,0.18143402688778437,0.00022613907461936644,0.0002266542572210567,585,1447.992994088,0.18143370285484933,9.808769281527407e-8,9.974615565455647e-8,1134,480.405082046
2,900,3600.0,Inf,Inf,Inf,0,-2.0,2706.465440762,0.18165024927602552,9.724824820422917e-8,9.951434121191483e-8,1968,0.14278455284552846,1117.25864123,0.18165024927565135,9.126847889950884e-8,9.907400742859007e-8,1057,3600.0,0.18165154818365153,0.0005247491118170744,0.0005106262508378159,6942,765.144766853,0.18165024927588116,9.569153353733428e-8,9.58989733457205e-8,1443,3600.0,0.1816503663772047,0.00014849961827873015,0.00013284876380502408,798,1336.314288947,0.1816502492756145,9.505621356709071e-8,9.792982809397888e-8,1108,765.144766853
