seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap,time,fw_time
1,10000,1.7155938939626595e-12,0.12463315618775997,9.602736082055034e-8,860,0,0,2.9662790697674417,0.24131501644795747,Inf,Inf,3.168634628,3.111983906
2,10000,1.7023242938940625e-12,0.13431565249982308,9.964570026987255e-8,898,0,0,2.9743875278396437,0.2595144104927766,Inf,Inf,1.106654585,1.104389755
3,10000,1.6076206768908205e-12,0.1199954099047422,9.8342604943677e-8,789,0,0,2.9632446134347274,0.21354540937464245,Inf,Inf,0.928655049,0.912108255
4,10000,1.6631042390516168e-12,0.14153010899243013,-0.003777737005369599,929,0,0,2.9773706896551726,0.2910472562577152,Inf,Inf,1.141233441,1.137296702
5,10000,1.855107822563279e-12,0.14127625804519536,-0.007213660732506072,908,0,0,2.962513781697905,0.2545945757251382,Inf,Inf,1.092905418,1.090361786
1,40000,3.5102591253698155e-12,0.12856010691793543,0.016882457593923685,4152,0,0,2.944364161849711,0.30578936535493384,Inf,Inf,3602.655820214,3602.227968092
2,40000,3.139141720678871e-12,0.12683482057540563,0.029677648291965966,4115,0,0,2.9744835965978127,0.29181042588972256,Inf,Inf,3602.030879401,3601.695956917
3,40000,3.1013491613706e-12,0.12853966930815736,0.04459576069889882,4086,0,0,3.006363191385218,0.29264110177648633,Inf,Inf,3602.062811779,3601.795964527
4,40000,3.267585365785661e-12,0.13016490221908514,0.03669136044154317,4091,0,0,2.931557076509411,0.3200076333986536,Inf,Inf,3602.187764143,3601.763954
5,40000,3.663747462178101e-12,0.24174610204983432,9.996366591938602e-8,1911,0,0,2.934589220303506,0.2715320625904561,Inf,Inf,1526.727625101,1526.327980035
1,90000,5.330159818324329e-12,0.13257709365717507,0.0013618759294181037,3839,0,0,3.0255274811148736,0.15774127639582636,Inf,Inf,3602.385091267,3602.099977979
2,90000,5.25045585609217e-12,0.12971682147543526,0.0010643321528244674,3853,0,0,3.0256942642097067,0.15987425926490922,Inf,Inf,3601.303806529,3600.96396963
3,90000,4.899609686659438e-12,0.13305857356191672,0.00036886170102409197,3704,0,0,3.0032397408207343,0.056834117939522893,Inf,Inf,3601.792940071,3601.487949964
4,90000,5.3286904042937195e-12,0.13094880003660805,0.0010821160010644742,3909,0,0,3.039907904834996,0.19707064471562905,Inf,Inf,3601.675733012,3601.37197393
5,90000,5.155648053230347e-12,0.14861511582360618,0.0011228080547016992,3791,0,0,3.03165391717225,0.1751000693454564,Inf,Inf,3601.535580715,3601.112008956
1,160000,7.781295871668228e-12,0.13361163914131657,0.031027284558013804,3729,0,0,3.0630195762939127,0.24631969154504518,Inf,Inf,3603.246591653,3602.9839678
2,160000,7.0784796252077566e-12,0.1255271418320801,0.018098780076170908,3763,0,0,3.0409247940473025,0.19814234415634438,Inf,Inf,3601.845167869,3601.550496479
3,160000,8.508689451491154e-12,0.13818674835834865,0.06445472067033037,3785,0,0,3.08110964332893,0.27592786935193775,Inf,Inf,3601.350184702,3601.039981665
4,160000,8.669350022067803e-12,0.1566980455771967,0.052127189276641755,3773,0,0,3.055923668168566,0.22980471792779852,Inf,Inf,3601.486779401,3601.25198335
5,160000,7.270639131744109e-12,0.1353473911359319,0.01858075169906012,3741,0,0,3.0392943063352047,0.19432024464339456,Inf,Inf,3601.44383747,3601.106582729
1,250000,3.956407763626949e-10,0.7553762937678493,0.7909839269526862,3497,0,0,3.042321990277381,0.20135151577745197,Inf,Inf,3603.047153424,3602.663649052
2,250000,2.4568190137031005e-10,0.6141332868365691,0.6153222890655968,3522,0,0,3.0400340715502554,0.19606697723019484,Inf,Inf,3602.01210261,3601.762411902
3,250000,3.7721907739205483e-10,0.7146917266738506,0.7567130659398369,3509,0,0,3.0481618694784838,0.2154657679677803,Inf,Inf,3601.435505325,3601.115921076
4,250000,6.877547652088235e-10,0.9630255458880864,1.02770253977577,3524,0,0,3.0734960272417706,0.2642286579674516,Inf,Inf,3602.405805911,3602.046496446
5,250000,7.940920280459804e-9,3.4473976282843983,3.322072516119513,3520,0,0,3.1,0.30193088945361624,Inf,Inf,3601.260224155,3601.026857606
1,360000,1.5278835465099108e-7,13.544834730937549,13.55571448815525,3408,0,0,3.101819248826291,0.3034237276714252,Inf,Inf,3603.608059339,3603.303998548
2,360000,1.8513307098376624e-8,4.677193444710187,4.37850689949906,3408,0,0,3.07306338028169,0.2614039549838586,Inf,Inf,3601.359434036,3601.09443823
3,360000,9.316732063877262e-12,0.13314318999579047,0.066874396229552,3183,0,0,3.002513352183475,0.05007817014046425,Inf,Inf,3601.955844834,3601.674629132
4,360000,1.4234125196269308e-8,4.094537756515265,4.093776950873889,3445,0,0,3.0743105950653122,0.26231375100682525,Inf,Inf,3601.723992476,3601.466325934
5,360000,5.35439357709974e-8,7.477449319364255,8.371580027035375,3367,0,0,3.1045441045441047,0.3089093358542582,Inf,Inf,3602.676137966,3602.342649771
1,490000,0.011424586862862175,7228.597262661951,7212.650274974027,630,0,0,3.123809523809524,0.32962583485845315,Inf,Inf,3622.667755073,3618.325077559
2,490000,0.003208432936871722,3807.0873927840175,4322.526313286942,599,0,0,3.1101836393989983,0.31867167815948144,Inf,Inf,3618.283768108,3614.426627216
3,490000,0.011144956489596326,7198.899575528802,6822.665386780654,648,0,0,3.126543209876543,0.34188191058967166,Inf,Inf,3619.021282792,3615.278657326
4,490000,0.017551423751784527,8747.526853496835,10077.141409601783,636,0,0,3.1352201257861636,0.3467987893393348,Inf,Inf,3622.55071473,3618.570430305
5,490000,0.015481439086389,9152.076107979106,9101.883361318876,640,0,0,3.11875,0.3285454261233963,Inf,Inf,3619.211739547,3615.198664539
1,640000,4.6315378844229937e8,2.2952914194059372e7,2.1911237394845486e7,661,0,0,5.296520423600605,2.505715284369848,Inf,Inf,3615.07403141,3610.844976253
2,640000,1.1076852935731354e9,1.4592414144192696e7,1.3176463764191628e7,652,0,0,5.411042944785276,2.4892520085160106,Inf,Inf,3612.711409129,3608.860047107
3,640000,2.6780095839314666e8,1.4226828883869171e7,1.122409539094305e7,672,0,0,4.8586309523809526,2.0571455707772346,Inf,Inf,3614.18667467,3610.204008684
4,640000,1.1889450217958902e8,1.4100423602716208e7,1.5687678857426643e7,690,0,0,4.407246376811594,1.7708180229529542,Inf,Inf,3615.187561158,3611.099925575
5,640000,4.126922081573271e7,8.199331797758937e6,8.673731662558436e6,716,0,0,3.7304469273743015,0.9759171816456075,Inf,Inf,3612.083134319,3608.135977188
1,810000,1.441769314181544e8,1.402886456877327e7,1.336073200948453e7,650,0,0,4.304615384615385,1.5660526933292347,Inf,Inf,3618.75060488,3613.968062595
2,810000,5.999147783427148e8,1.6260384106734276e7,1.5751453981827736e7,609,0,0,5.057471264367816,2.0443232158267692,Inf,Inf,3616.418430458,3612.262562268
3,810000,8.05177669599297e8,1.315800759578085e7,1.4805956060492516e7,600,0,0,5.338333333333333,2.4393540064609214,Inf,Inf,3613.237962201,3608.490679629
4,810000,2.807407664357103e8,2.1623851165479183e7,2.3242301921453e7,617,0,0,5.111831442463533,2.5049573027150283,Inf,Inf,3619.414820838,3614.970324338
5,810000,1.8422480791408544e9,7.643309841917992e6,9.047353810365677e6,607,0,0,5.209225700164745,2.258985846842804,Inf,Inf,3611.846589417,3608.294650842
1,1000000,1.621914562754101e9,1.1766238681127548e7,1.0549927367612839e7,554,0,0,5.32129963898917,2.2424511357688264,Inf,Inf,3620.010848154,3614.744515203
2,1000000,7.218712185590235e9,8.72527621020317e6,8.43309683153534e6,560,0,0,5.623214285714286,2.464596624053246,Inf,Inf,3616.017096615,3611.950994922
3,1000000,2.400200348493156e9,1.2875979819895744e7,1.2623378274914742e7,569,0,0,5.569420035149385,2.28417238865125,Inf,Inf,3615.562958702,3611.806787963
4,1000000,1.5901248698137386e9,2.187116120530224e7,1.8104117892169952e7,579,0,0,5.160621761658031,2.173313360338212,Inf,Inf,3618.750484128,3614.013446895
5,1000000,6.223772602531532e8,8.86377783177805e6,8.822070034264565e6,602,0,0,5.2275747508305646,2.256372841802741,Inf,Inf,3613.094683938,3609.166696936
