seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,time,fw_time
1,2500,9.80167410470928e-13,0.12420274453509497,9.585330521028433e-8,897,0.311858579,0.31044615
2,2500,1.0695784281199282e-12,0.13680197908255312,9.891797183242743e-8,805,0.270752564,0.269309067
3,2500,9.462947132093777e-13,0.11600212855383668,-0.00481440373206418,761,0.207405054,0.205930947
4,2500,1.184034033461681e-12,0.13478602051772431,9.997030575266711e-8,883,0.290661631,0.289316154
5,2500,1.0936436861116887e-12,0.12775286892159257,9.46618362214161e-8,811,0.244678966,0.243246838
1,10000,2.0371417331954366e-12,0.13468868376561438,9.990965182042908e-8,1910,2.715171192,2.712035082
2,10000,2.2925845967938477e-12,0.1375289233627846,9.8414404324167e-8,2189,3.613490221,3.578190781
3,10000,1.9439121857101714e-12,0.1286210734739377,9.92664208313697e-8,1956,2.743943761,2.729195483
4,10000,2.0073643642494096e-12,0.1345028126910391,9.72659335779848e-8,3215,5.086359697,5.051508084
5,10000,2.2877339496413827e-12,0.1395275173602665,9.971423429025227e-8,2363,3.955446087,3.912138096
1,22500,2.984324633915941e-12,0.12990357712519884,2.525506257818037e-7,7982,3601.022831467,3600.71862327
2,22500,3.1220636247137246e-12,0.139831630971084,9.964967693669018e-8,4651,1728.668799744,1728.290522303
3,22500,3.3705289004429697e-12,0.24925013333469545,-0.006453803561066692,5416,2787.324265902,2786.890333643
4,22500,3.272232696810506e-12,0.16213724512705316,9.909957756277443e-8,4872,1935.177797041,1934.854605787
5,22500,2.9812096161915954e-12,0.13515741493575112,9.978276262400357e-8,3463,1288.694546086,1288.325159455
1,40000,3.917766454904776e-12,0.13010006366964602,1.615060607462067e-5,6452,3601.059678275,3600.773572166
2,40000,4.2178571356896865e-12,0.13665912592549304,2.1457072411020778e-5,6400,3601.457300843,3601.117445076
3,40000,4.3248146047343245e-12,0.14417738450411202,2.866629339471124e-7,5326,3602.199454311,3601.858874202
4,40000,4.163294636810455e-12,0.13637778522878072,0.0084161668995578,5366,3601.806081191,3601.361108812
5,40000,4.579003378742515e-12,0.27436110721076806,-0.004508515336949412,4381,2743.565732914,2743.31746956
1,62500,4.649156118701594e-12,0.13136579961144493,5.247516282239352e-7,5667,3602.898961158,3602.11411997
2,62500,5.150546051070505e-12,0.14280030757313827,2.6360928474030067e-7,5282,3601.7515698,3601.379569414
3,62500,5.023453044657818e-12,0.136458352012738,8.259947208352685e-7,5728,3601.695553086,3600.964074963
4,62500,5.115954032566782e-12,0.13288481785864356,1.932478149211874e-5,5835,3601.92120344,3601.644273518
5,62500,5.3186250822960855e-12,0.1364215313112414,3.2095352975477027e-7,5191,3601.702849894,3601.344032514
1,90000,6.519141947150755e-12,0.14810081887300702,1.568078071825505e-5,5712,3601.412867199,3601.070504638
2,90000,5.849831238169192e-12,0.13107209292931696,0.009367456721532167,5653,3601.714638391,3601.366711096
3,90000,5.8957362659458696e-12,0.13344581398149347,5.2694893063686966e-6,5609,3601.504231546,3601.210311482
4,90000,6.492195832885487e-12,0.1441609345264931,1.861655432544975e-5,5735,3601.483145953,3601.142293402
5,90000,6.6322891574301205e-12,0.14313372583972347,6.8615592696158845e-6,5649,3601.544313165,3601.198628727
