seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,average_iter,std_iter
5,250000,3602.080073884,3601.687183311,9.774614946684601e-8,10.779770152548036,10.743954490006605,4143,0.15206372194062273,0.35912598956739944
