seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap,time,fw_time
1,10000,1.6388784033791033e-12,0.12570869535210452,-0.0006435713407211565,854,0,0,2.9601406799531067,0.21841507389640238,Inf,Inf,2.652351186,2.630906712
2,10000,1.6786509922422572e-12,0.13478495066876467,-0.009159337439894869,894,0,0,2.9641657334826426,0.2568638545342522,Inf,Inf,0.719855634,0.718109386
3,10000,1.674204213967374e-12,0.12087771985672788,-0.0052261600733113905,782,0,0,2.965428937259923,0.20275848114044936,Inf,Inf,0.609685231,0.608157924
4,10000,1.7786273099603408e-12,0.13974063231358222,-0.008052696152251166,923,0,0,2.9739696312364425,0.27445587497250157,Inf,Inf,0.74203402,0.740312689
5,10000,1.7711886069543702e-12,0.13723457109652126,-0.0043219423802359205,914,0,0,2.9759036144578315,0.2719928878675284,Inf,Inf,0.741132102,0.737340923
1,40000,3.2536410795996086e-12,0.12766633260013874,0.0002508286813207516,4462,0,0,2.9504706409681756,0.30539276589369846,Inf,Inf,3603.286606716,3602.983956984
2,40000,3.233312158676506e-12,0.13115193439367778,0.0038370439131917883,4268,0,0,2.931349578256795,0.35734793332075554,Inf,Inf,3601.492496619,3601.165422647
3,40000,3.204862205220916e-12,0.12684773368971608,0.010326946518474451,4202,0,0,3.0042836744407424,0.2827765950009479,Inf,Inf,3602.114727108,3601.756744178
4,40000,3.874485278891543e-12,0.282654146879146,-0.011814488243824828,1888,0,0,2.9077901430842608,0.3625901613085539,Inf,Inf,1439.692613863,1439.423964332
5,40000,3.604913064131308e-12,0.2242101732439399,-0.006758800933897647,1912,0,0,2.9298796441653585,0.2654679483105022,Inf,Inf,1460.312607858,1460.019988414
1,90000,5.3191289988293896e-12,0.1276616157269444,0.0006670282958972241,3980,0,0,3.0246231155778895,0.15499307613569147,Inf,Inf,3602.643734915,3602.363957586
2,90000,5.531765070681015e-12,0.1262695724336495,4.733391190859289e-6,3868,0,0,3.0563598759048602,0.2328767636154347,Inf,Inf,3601.628559616,3601.291996679
3,90000,4.8582638141515636e-12,0.13087402032067622,0.00026231814572717804,3742,0,0,2.899786210582576,0.3364276965703598,Inf,Inf,3601.671058101,3601.389834822
4,90000,5.307422872367522e-12,0.13578454876887988,0.0010380751262087074,3920,0,0,3.0354591836734692,0.18496096115025704,Inf,Inf,3602.055212189,3601.69700138
5,90000,5.15113431001668e-12,0.1521343000553166,5.191647291467818e-6,3808,0,0,3.05672268907563,0.23584035325779315,Inf,Inf,3601.664881098,3601.295970029
1,160000,7.65750072936487e-12,0.13251897797884568,0.015067292327895276,3964,0,0,3.0600403632694246,0.2375915795077964,Inf,Inf,3602.851342196,3602.261660564
2,160000,7.51355625265594e-12,0.16340784343344403,0.008729258978187087,3939,0,0,3.0444275196750445,0.20606915270735807,Inf,Inf,3601.654417836,3601.291991701
3,160000,8.255473756834066e-12,0.13877450514374587,0.03565112139490402,3971,0,0,3.0757995467136743,0.26471044797913806,Inf,Inf,3601.748308066,3601.494312763
4,160000,7.476875431269473e-12,0.12353266449434135,0.095708052292695,4083,0,0,3.056576047024247,0.2310590263851039,Inf,Inf,3601.893759111,3601.583968059
5,160000,7.150954679032239e-12,0.1286218040356569,0.008054720916629513,4038,0,0,3.0406141654284298,0.1974191147756606,Inf,Inf,3601.761988982,3601.462456545
1,250000,3.1768566180713277e-10,0.6883414659684498,0.6741519642848056,3591,0,0,3.0395433027011975,0.1949107723979799,Inf,Inf,3603.055089535,3602.739970485
2,250000,1.8397221908944258e-10,0.5307098199641647,0.5098240313636296,3601,0,0,3.036101083032491,0.18656757727561718,Inf,Inf,3601.984045034,3601.695993373
3,250000,4.6011701326518734e-10,0.8362676215154582,0.8338689949105653,3583,0,0,3.0580519118057494,0.23387422492294135,Inf,Inf,3601.808102768,3601.487981643
4,250000,5.948859717983339e-10,0.9605744702145949,0.958295948673282,3594,0,0,3.060378408458542,0.242848095952806,Inf,Inf,3602.316060792,3602.028000931
5,250000,5.229701291071206e-9,2.757782153489658,2.7580040336953435,3606,0,0,3.0901275651691624,0.2864041456126975,Inf,Inf,3602.004099813,3601.727977319
1,360000,1.1305853042193317e-7,11.144985047517535,10.670731582075433,3539,0,0,3.1014410850522744,0.3028891642289334,Inf,Inf,3603.564033495,3603.195995678
2,360000,1.8621850677188906e-8,4.714924312155031,4.71685497388906,3508,0,0,3.0692702394526794,0.2539493200356394,Inf,Inf,3602.400073848,3602.090507291
3,360000,9.790932246603704e-12,0.13288347991808208,0.05052397514766145,3242,0,0,3.0049352251696484,0.07008840099996404,Inf,Inf,3601.62335463,3601.326461109
4,360000,1.061172330273322e-8,3.646395772641857,3.4590136719229414,3581,0,0,3.0823792236805363,0.27498000385108845,Inf,Inf,3601.911669871,3601.550267998
5,360000,2.8665502197284727e-8,5.907449169290652,5.905295520905801,3498,0,0,3.088622069754145,0.2852423771448579,Inf,Inf,3602.287970073,3601.958662816
1,490000,0.007226880295512947,5617.655979505453,5637.234438921547,673,0,0,3.1218424962852898,0.32734710013254703,Inf,Inf,3618.621894689,3614.46408692
2,490000,0.0016201265724161626,2627.5592102561104,2624.824043252999,672,0,0,3.0922619047619047,0.2947118674330988,Inf,Inf,3620.3091564,3616.442637606
3,490000,0.007581993276499203,5488.51379254407,6327.799048877409,695,0,0,3.143884892086331,0.36726952386168554,Inf,Inf,3617.14675894,3613.446514758
4,490000,0.005881873009272832,5264.967877485078,5250.066239545236,695,0,0,3.130935251798561,0.3375724750581767,Inf,Inf,3621.527590171,3616.806588188
5,490000,0.00844425740350007,6446.838390292314,5999.793023922139,696,0,0,3.1206896551724137,0.33038470918838303,Inf,Inf,3615.551768997,3612.214457692
1,640000,4.6310215772517043e8,2.477040199326992e7,2.5855299117194176e7,701,0,0,5.75320970042796,4.766595862004372,Inf,Inf,3620.187219505,3613.463920041
2,640000,1.1067587674753406e9,9.830521374872208e6,9.506052250231743e6,705,0,0,5.781560283687943,3.6808704434070556,Inf,Inf,3615.686336788,3611.711538507
3,640000,2.6843108975402153e8,1.9320953047026634e7,2.1975640093214035e7,724,0,0,5.281767955801105,4.459518134011207,Inf,Inf,3613.283491729,3609.12803319
4,640000,1.1880763539393963e8,1.5160373680072308e7,1.4584328771922588e7,739,0,0,4.78213802435724,3.5391584560640164,Inf,Inf,3613.855440095,3610.084096074
5,640000,4.1818551942049935e7,1.6642148851163745e7,1.69551627439363e7,778,0,0,3.966580976863753,2.841395397718456,Inf,Inf,3615.231362674,3611.603998662
1,810000,1.4417400745350042e8,1.5078291784595013e7,1.455517785899067e7,656,0,0,4.557926829268292,2.9061132671242222,Inf,Inf,3618.206383835,3613.847992731
2,810000,6.007810299958994e8,2.2330482880551815e7,3.419322653358984e7,636,0,0,5.132075471698113,3.833730458566528,Inf,Inf,3615.294682831,3611.774607796
3,810000,8.051313280420736e8,1.3828688455620289e7,1.3801251756284714e7,610,0,0,5.5442622950819676,3.7498341327373854,Inf,Inf,3612.539273349,3608.734321051
4,810000,2.7828137479191244e8,7.531116655591488e6,8.061822721810341e6,630,0,0,5.26031746031746,4.121236624364473,Inf,Inf,3613.071031555,3608.714825822
5,810000,1.8425994764123712e9,1.1602662627519608e7,1.158288005455494e7,619,0,0,5.429725363489499,3.3296969776974734,Inf,Inf,3612.723093267,3609.242730787
1,1000000,1.6218970422472625e9,1.172883385159874e7,1.142731615795517e7,615,0,0,5.59349593495935,3.642486797675116,Inf,Inf,3616.378150763,3612.136668953
2,1000000,7.219082063925247e9,9.394443186120987e6,9.881412765144348e6,607,0,0,5.472817133443163,3.047289950769765,Inf,Inf,3614.624790406,3609.833654145
3,1000000,2.399857687243256e9,1.2314958632098198e7,1.2606504711994171e7,605,0,0,5.705785123966942,4.034952782917585,Inf,Inf,3613.466511881,3608.078668249
4,1000000,1.5891779216106527e9,1.6174459504666328e7,1.748508391891098e7,619,0,0,5.394184168012924,3.1069967660972218,Inf,Inf,3615.326393155,3609.618656346
5,1000000,6.230913554365339e8,2.2264448675759792e7,2.0322977647388935e7,636,0,0,5.283018867924528,3.3703329595028384,Inf,Inf,3619.174058289,3614.622619135
