seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,time,fw_time
1,2500,0.015467485938765117,14225.918988437292,14089.107597189384,17698441,3600.003428294,3600.001147906
2,2500,0.012416408528851909,13228.610501628953,13367.740053501584,19214171,3600.00332036,3600.001033908
3,2500,0.007174914141275906,11546.567674082344,12437.98927642136,21687837,3600.002806387,3600.001026293
4,2500,0.015370525041747756,15161.384639140275,14064.326547166927,19405667,3600.003303236,3600.001078564
5,2500,0.01222390575808037,12874.441529136568,13109.339939655416,18851493,3600.003384409,3600.001109223
1,10000,0.06357911489555983,30215.31265038401,31076.09834885286,10416025,3600.024101146,3600.001450666
2,10000,0.04492239513648138,24252.78603355571,24881.80098250801,10193249,3600.039937393,3600.001828559
3,10000,0.03386169590954656,24080.061089105606,26034.961830066142,11120146,3600.02818553,3600.001464155
4,10000,0.06233844604948485,26489.927347186687,28894.52976206917,9974384,3600.003784041,3600.001756076
5,10000,0.07572150615258143,29787.241351078555,28419.62754614514,9781005,3600.004194044,3600.001620999
1,22500,289.51446701219504,4.677172625696584e6,3.1937181359910863e6,39250,3600.439447699,3600.195998166
2,22500,213.25103959383978,4.71793460580621e6,2.162036612715442e6,42807,3600.522201007,3600.163992459
3,22500,306.07721356788414,3.907446778815446e6,4.0208294342548163e6,42338,3600.470754358,3600.179984862
4,22500,90.51674794324639,2.385693390274054e6,3.9107735713766185e6,43268,3600.448373627,3600.195998155
5,22500,165.01401046893514,3.349611465434525e6,3.2530546864138017e6,46466,3600.525331852,3600.136000606
1,40000,499.6508396660882,4.659767574709681e6,4.522148520519094e6,42963,3600.519544701,3600.219991421
2,40000,741.911852527892,5.552266853357232e6,6.026222918268224e6,43102,3600.564437723,3600.231996888
3,40000,453.46216115722314,5.524314794358909e6,4.880332508986974e6,49035,3600.560224784,3600.231987458
4,40000,158.66700858137548,2.6108114392880956e6,3.663631503833781e6,43145,3600.516116824,3600.175991456
5,40000,236.48388992467034,3.792799028075142e6,2.7871015340835946e6,43160,3600.476166105,3600.199998029
1,62500,1040.551702192853,7.284232194158589e6,7.562490484612107e6,30031,3600.651884725,3600.352006404
2,62500,312.1531884040349,3.492633188543948e6,4.234980118144766e6,42066,3600.457490983,3600.147984923
3,62500,897.9301890938444,6.719670189521798e6,6.693924223407949e6,41611,3600.542564752,3600.259991157
4,62500,873.3284642586499,6.663847088757701e6,6.68549246802853e6,39030,3600.686723696,3600.255999839
5,62500,571.2557755361939,4.968623752389215e6,4.275650438920229e6,43069,3600.435051861,3600.191980037
1,90000,845.0406210630564,5.943736743564745e6,5.413331438258061e6,46883,3600.472909483,3600.173445715
2,90000,775.2702550691404,5.000286972825928e6,5.040909020565181e6,50859,3600.428549241,3600.147988704
3,90000,441.9689879605482,4.667433117771103e6,4.724438074930506e6,44281,3600.495041262,3600.163997679
4,90000,1153.1189511770483,6.793516348990618e6,6.942775467505181e6,40675,3600.478904215,3600.204009026
5,90000,1001.6887046330523,6.466431599845136e6,6.478249442951329e6,42656,3600.506989449,3600.168003227
