seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,average_iter,std_iter
1,62500,3601.617451753,3601.300168342,5.572116238657741e-12,0.14922124619281024,0.0004524416103361269,5124,0.1520296643247463,0.35908468329584003
