seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,average_iter,std_iter
2,810000,3615.474009456,3611.024378101,6.007312407809736e8,2.6897009920962334e7,2.6057769598122597e7,776,0.15206185567010308,0.35931242767968385
