seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,average_iter,std_iter
3,360000,3602.135440372,3601.769770596,1.9847230841230872e-10,0.4771007431183408,0.47722195864863054,3681,0.15213257267046998,0.35919814052809557
