seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap,time,fw_time
1,10000,1.6827138821703029e-12,0.12665924232071252,-0.0015888150182645686,450,0,0,2.94954128440367,0.266275459495405,Inf,Inf,2.833985359,2.813566981
2,10000,1.7186545880753303e-12,0.13121554941512686,9.687445993124422e-8,465,0,0,2.952450621799561,0.30118031646926996,Inf,Inf,0.669270471,0.666534941
3,10000,1.3967202792658953e-12,0.11726141355897354,-0.004645576949441896,425,0,0,2.942481511914544,0.25322542003192294,Inf,Inf,0.594877132,0.592562672
4,10000,1.894363458638658e-12,0.15875457698283266,9.865287043803942e-8,479,0,0,2.9679029957203995,0.3245329756029251,Inf,Inf,0.682374636,0.680040819
5,10000,1.6355842841986132e-12,0.13031640741885192,9.916581930855765e-8,476,0,0,2.953136265320836,0.31088230031748115,Inf,Inf,0.68381608,0.680112612
1,40000,3.3985367024514486e-12,0.1287216195749638,0.007075872766739365,4220,0,0,2.9533128979014385,0.30820384770736364,Inf,Inf,3603.204447492,3602.899996014
2,40000,3.238041670641376e-12,0.12728295548768534,0.003573624131472335,4272,0,0,2.9258914006059196,0.3627252022573102,Inf,Inf,3601.610976293,3601.450514173
3,40000,3.3848094164510505e-12,0.13110616025743932,9.901654951648416e-5,4555,0,0,2.9954158480681072,0.2898967339138831,Inf,Inf,3601.42444057,3601.279992853
4,40000,3.3409317919446605e-12,0.1286316428938014,7.545731022580534e-5,4532,0,0,2.931019332161687,0.31665830643838305,Inf,Inf,3601.540438251,3601.183975779
5,40000,3.4599417856812214e-12,0.23550277397683064,-0.0014371872963520862,1907,0,0,2.932882414151925,0.27028994344429547,Inf,Inf,1381.90445652,1381.74172361
1,90000,5.012490532477573e-12,0.12332414424721022,0.0014371811663038852,3822,0,0,3.0293888166449934,0.16891576239786063,Inf,Inf,3603.532450726,3603.127957402
2,90000,5.123311607156241e-12,0.12657914545934135,0.0010767602121579357,3869,0,0,3.0305755395683454,0.17514653026929528,Inf,Inf,3601.292458227,3601.22397786
3,90000,4.896425454854559e-12,0.12944241511952786,0.0002610180054228985,3753,0,0,3.003707627118644,0.07269293710344604,Inf,Inf,3601.876434176,3601.647652018
4,90000,5.45824999309504e-12,0.13014400527438608,0.0006498894043582084,4008,0,0,3.041170634920635,0.19870935244344398,Inf,Inf,3601.752440512,3601.607646419
5,90000,5.318153597124895e-12,0.12845974045109124,0.0005990861120912805,3901,0,0,3.028797145769623,0.16725728495308748,Inf,Inf,3601.176472465,3601.023994682
1,160000,7.627182332992752e-12,0.12772964954085161,0.02974817249452466,3710,0,0,3.0662020905923346,0.2486683481108857,Inf,Inf,3603.088434445,3602.591955849
2,160000,7.114520302483448e-12,0.1300846370846227,0.016252918753335552,3766,0,0,3.041765794343114,0.20007997111743936,Inf,Inf,3601.760457818,3601.614433283
3,160000,8.788722823793568e-12,0.13879358716240214,0.05301447557959933,3833,0,0,3.0792413613925693,0.27111045649209475,Inf,Inf,3601.924427106,3601.7079667
4,160000,7.92745282974959e-12,0.1322722667000272,0.03742445366225068,3838,0,0,3.055713915522156,0.2327632309012742,Inf,Inf,3601.894978512,3601.748926572
5,160000,7.0921233646850135e-12,0.13035202587009442,0.014374435050390438,3858,0,0,3.039483870967742,0.19740113733107345,Inf,Inf,3601.336463485,3601.120001054
1,250000,5.372317050311761e-10,0.8831243309683152,0.9257948862279616,3432,0,0,3.0447284345047922,0.21091085292359746,Inf,Inf,3603.412471554,3602.995934948
2,250000,2.3461542110963294e-10,0.5941733985723529,0.5898843169212326,3475,0,0,3.040974212034384,0.20112943324933416,Inf,Inf,3602.181904032,3601.918465118
3,250000,4.5458434985472965e-10,0.8024702050651162,0.8416943048216406,3488,0,0,3.057175528873642,0.23587636422673045,Inf,Inf,3601.616443346,3601.130719648
4,250000,9.097798844084496e-10,1.188286033394641,1.1605435624934288,3471,0,0,3.074095347501436,0.26196361476816643,Inf,Inf,3602.268432597,3601.890514925
5,250000,7.798533017231121e-9,3.2709915291931377,3.270789174672066,3507,0,0,3.0943449843705597,0.29234961255401304,Inf,Inf,3602.14045705,3601.686275353
1,360000,1.68790483233255e-7,13.708665166779147,12.819423049753588,3398,0,0,3.101291837933059,0.3036993237885645,Inf,Inf,3606.032462394,3605.551986396
2,360000,1.991573050564551e-8,5.20910975681317,4.94908504825132,3417,0,0,3.068905109489051,0.2544799501405466,Inf,Inf,3602.048426158,3601.75469586
3,360000,9.425655306836734e-12,0.1302299451735043,0.07635782516465887,3158,0,0,3.005053695514845,0.07092069057241167,Inf,Inf,3602.336392577,3601.863977079
4,360000,1.682164108581683e-8,4.77056168321894,4.5236748369672,3430,0,0,3.0697877289909856,0.25822758351344105,Inf,Inf,3601.640311095,3601.22796001
5,360000,2.9540175791115595e-8,5.919504186850088,5.6244125240850895,3431,0,0,3.1040697674418603,0.3072938204355492,Inf,Inf,3601.548406711,3601.075987743
1,490000,0.008142199937591535,6062.3887123475015,6049.563423866826,639,0,0,3.1401869158878504,0.3474515590881445,Inf,Inf,3625.428439131,3620.79903605
2,490000,0.0019403434197006022,2916.815354547231,2909.7390830470376,647,0,0,3.0984615384615384,0.2981671322163919,Inf,Inf,3619.216501894,3615.690857686
3,490000,0.007326435927045824,6202.424234368345,6201.19983054923,677,0,0,3.140969162995595,0.35244307081474585,Inf,Inf,3617.544585834,3613.999996344
4,490000,0.008689686656228301,6672.246552822723,6192.885212655169,680,0,0,3.1259150805270863,0.331996765068044,Inf,Inf,3621.048432812,3616.092002182
5,490000,0.008055915727767817,6711.139358762133,6679.092260737966,681,0,0,3.1065693430656935,0.31811864248453786,Inf,Inf,3623.180532714,3619.188107346
1,640000,4.638500308376229e8,2.1637518978504658e7,2.4286369481568813e7,651,0,0,4.925076452599388,1.6581178771744387,Inf,Inf,3614.42043351,3609.796987323
2,640000,1.1074855616687365e9,1.3258373168916702e7,1.2223382016091347e7,634,0,0,5.188383045525903,1.7144383326447339,Inf,Inf,3618.332416479,3611.506945539
3,640000,2.690689944120627e8,2.6365364533203125e7,2.9156364908127785e7,659,0,0,4.521148036253776,1.492899952616082,Inf,Inf,3612.716404643,3608.062585727
4,640000,1.1864329795436646e8,1.379293708995843e7,1.2585606047543049e7,677,0,0,4.304411764705883,1.3524574070404005,Inf,Inf,3617.272396425,3612.710857608
5,640000,4.129923176729622e7,1.1696587633004904e7,1.0625750095670342e7,695,0,0,3.7478510028653296,0.8766227228066991,Inf,Inf,3615.600390752,3609.896370577
1,810000,1.4468634921285376e8,1.8492869232946873e7,1.847803029653597e7,702,0,0,4.160056657223796,1.2743590227134667,Inf,Inf,3612.748335678,3609.001021709
2,810000,6.002760595042825e8,2.112327081343937e7,1.977290988155365e7,666,0,0,4.83134328358209,1.587479878075823,Inf,Inf,3613.896523362,3610.033074774
3,810000,8.047288179812326e8,1.4775134202308178e7,1.4719611615747452e7,658,0,0,5.031770045385779,1.7057535565038706,Inf,Inf,3614.2364199,3610.138761497
4,810000,2.7832334904668015e8,7.132209024551392e6,7.402383358437538e6,667,0,0,4.798507462686567,1.6070651687457929,Inf,Inf,3614.952420767,3610.554878224
5,810000,1.8428693021309624e9,1.0634014952534676e7,1.155837972129345e7,659,0,0,5.003021148036254,1.662068575033795,Inf,Inf,3614.636403138,3610.560644295
1,1000000,1.6248172675653288e9,2.9654435478999138e7,2.5856137214579582e7,585,0,0,5.239795918367347,1.69133918468959,Inf,Inf,3613.948568563,3609.14822132
2,1000000,7.219001827422109e9,1.0926268641260147e7,1.0100006695652008e7,569,0,0,5.1223776223776225,1.672604838707754,Inf,Inf,3615.756415794,3610.931255263
3,1000000,2.3997600472137275e9,9.64538909302044e6,9.850743821203232e6,575,0,0,5.209342560553633,1.723358511267685,Inf,Inf,3618.576512651,3613.830198785
4,1000000,1.5908353526295364e9,2.3718583888669968e7,2.9003550223025322e7,586,0,0,5.018675721561969,1.6417152175541927,Inf,Inf,3616.120311033,3611.618907762
5,1000000,6.229790098559936e8,1.2487907854438782e7,1.3159653616235256e7,591,0,0,4.915824915824916,1.6197512174384472,Inf,Inf,3612.764409253,3608.443167839
