seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,average_iter,std_iter
1,40000,3601.903968734,3601.601559395,4.210877228193198e-12,0.13352352926164218,2.131699062035519e-6,5909,0.15214080216618717,0.35918771173785
