seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,time,fw_time
1,10000,0.01854143415586421,15911.165039486026,15911.165039486032,6383118,3601.204229199,3601.178992181
2,10000,0.019950396954965706,15910.937376006223,15910.937376006224,5690832,3600.004301869,3600.001925824
3,10000,0.01595279875920651,15478.009323232134,15478.00932323213,6542783,3600.003502084,3600.001945261
4,10000,0.020572622637460212,15879.766934658497,15879.766934658493,6063982,3600.004979072,3600.001604768
5,10000,0.019254344071721153,14897.179662621611,14897.179662621602,5330797,3600.00409629,3600.002322675
1,40000,0.03416789913660163,20620.578574344167,20620.578574344156,10703,3602.736442787,3602.315963454
2,40000,0.02273743497027905,15736.953567707127,15736.95356770711,11213,3600.908417746,3600.513435697
3,40000,0.04109106565769378,20173.90714877831,20173.907148778315,10290,3600.332409691,3600.195997823
4,40000,0.04457396951484261,23771.719697067532,23771.719697067525,11084,3600.592407122,3600.455965952
5,40000,0.017881529759661428,15411.238931097596,15411.23893109759,10682,3600.392393788,3600.239968791
1,90000,0.05640797904019801,24806.284053358555,24806.284053358544,4838,3602.904448403,3602.515963389
2,90000,0.047203558670098726,24508.147746952873,24508.147746952833,5403,3600.792437878,3600.727971001
3,90000,0.07022121262885087,30346.145088781403,30346.145088781406,5401,3600.752372402,3600.613323443
4,90000,0.06457619190059351,26009.994877395427,26009.994877209967,4952,3601.240416533,3601.10399911
5,90000,0.054455437504582926,26943.31294949526,26943.31294949528,4702,3601.10842038,3600.956000882
1,160000,0.04316894139553121,20851.729820443652,20851.729820064375,3601,3603.016418088,3602.519990268
2,160000,0.056777888123727444,22851.301707047198,22851.301707047183,3601,3601.196401823,3601.044010546
3,160000,0.05573294598503663,22161.714140916505,22161.71414091651,3552,3601.720406989,3601.433432711
4,160000,0.052410602332847084,20117.400732776394,20117.400732776397,3471,3601.776390462,3601.455982859
5,160000,0.049512195599598255,20683.532362299742,20683.532362299735,3501,3601.243068223,3600.903522576
1,250000,0.04068430675594003,18069.68857445642,18069.688574456424,2972,3603.444386869,3603.051994254
2,250000,0.04281995769874603,19829.610375397006,19829.610375397006,2986,3601.476373249,3601.152000098
3,250000,0.038036850197545206,18102.126984841674,18102.126984841667,2964,3601.888413615,3601.501450666
4,250000,0.04086768666656626,17703.23132793601,17703.231327936,2911,3602.024403458,3601.630594214
5,250000,0.050052397397092316,18260.775734271832,18260.77573427181,2891,3602.1723921,3601.783979897
1,360000,0.051495731039020436,17822.86351770015,17822.863517700152,2849,3603.104345967,3602.579963021
2,360000,0.04818538532990437,17708.321298421237,17708.321298421244,2836,3602.137835696,3601.814733197
3,360000,0.04249469536404985,24266.94329323111,24266.94329323111,2917,3602.452354181,3602.042712681
4,360000,0.0449657044689842,18114.4952919086,18114.495291908606,2799,3601.652391069,3601.178648056
5,360000,0.05920157012559367,19133.705099893174,19133.705101135256,2814,3602.170943153,3601.692782024
1,490000,0.05642309434069251,18537.51853477103,18537.518530431422,627,3617.048359795,3612.507914494
2,490000,0.04363454074113029,18130.114587559136,18130.114585394967,668,3613.144415905,3609.938775893
3,490000,0.05610071465443111,19626.220471190798,19626.220472309764,630,3619.388404487,3615.09867368
4,490000,0.05972797383624947,19811.512418540417,19811.51241685183,625,3616.724564781,3613.554614534
5,490000,0.04943830410167465,18168.949634571185,18168.949635408786,629,3616.608461612,3612.998839408
1,640000,4.6389827356769234e8,2.3440403060557842e7,2.1623348479276657e7,596,3618.75636205,3614.883962328
2,640000,1.107452166116411e9,1.0395183021772385e7,1.2989500912267685e7,568,3613.412511913,3608.838757489
3,640000,2.697158209570891e8,3.203115892713499e7,3.146679570734358e7,604,3612.912373648,3609.074716144
4,640000,1.1834350536606428e8,1.3430321373367548e7,1.6697620203659058e7,596,3615.784356301,3611.418657185
5,640000,4.160241054179601e7,1.338381542218721e7,1.2920632168248773e7,631,3614.740488372,3610.626787002
1,810000,1.4476248246529895e8,2.1472728929317713e7,1.8750428984867573e7,617,3615.928271939,3611.446664488
2,810000,6.004974664737954e8,2.1207437523551464e7,2.247311781840372e7,585,3612.492393488,3608.529209526
3,810000,8.0799221800776e8,2.2807599529860497e7,2.5473017131649494e7,565,3613.748429555,3609.549798136
4,810000,2.8067540261806494e8,2.1365345686314106e7,2.1139716174414158e7,578,3612.776444301,3608.746902461
5,810000,1.8425926069489138e9,1.4135013017006874e7,1.40559033125391e7,521,3617.824572844,3613.082163429
1,1000000,1.6248065841077614e9,3.532621255436325e7,3.730542105975056e7,570,3615.160355298,3611.374994745
2,1000000,7.219214100461413e9,1.2581489663679123e7,1.2370850287204742e7,564,3616.956307815,3612.860575343
3,1000000,2.4010338897745147e9,1.68434903383646e7,1.803707702636051e7,559,3612.724308948,3608.352974885
4,1000000,1.5900986495747263e9,1.956054065596962e7,2.126205370759678e7,556,3614.156495549,3610.199694603
5,1000000,6.234839381416588e8,1.680879049209833e7,1.637320418331337e7,531,3613.480372108,3609.136665138
