seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap,time,fw_time
1,500,0.2202408736748128,9.655262447894053e-8,9.192401502489123e-8,807,0,0,3.5315985130111525,1.1623456635553282,Inf,Inf,377.044133707,376.893875468
2,500,0.22261468891561706,1.1834623450668325e-7,9.865691061317072e-8,972,0,0,3.478395061728395,1.0704082093293603,Inf,Inf,364.222832102,364.137810731
3,500,0.22149879236331743,9.237373169851404e-8,9.464749433502062e-8,683,0,0,3.6207906295754024,1.2305881417333828,Inf,Inf,304.002628422,303.885956523
4,500,0.22020051067829183,9.33939891673008e-8,9.438983150644731e-8,819,0,0,3.559218559218559,1.0843845504024237,Inf,Inf,327.330793531,327.225992738
5,500,0.2216291901877513,9.904325467408048e-8,9.63869785861049e-8,780,0,0,3.566666666666667,1.1540703950277478,Inf,Inf,368.236358057,368.078452829
1,1000,0.168173232819458,9.587292326002084e-8,9.271975896438245e-8,1371,0,0,3.5091174325309993,1.1419780611022932,Inf,Inf,2906.608703622,2906.196768403
2,1000,0.16825933480034963,9.42700280268105e-8,9.899733263707411e-8,1176,0,0,3.567176870748299,1.1838246805258068,Inf,Inf,2481.844734696,2481.422654374
3,1000,0.16867191808352194,1.0193696097296479e-7,9.655327763355426e-8,1406,0,0,3.4907539118065434,1.126004431276871,Inf,Inf,2888.336591846,2887.983830103
4,1000,0.1688473858803474,9.954565748093724e-8,9.66346686871733e-8,1409,0,0,3.4364797728885734,1.0761373936951728,Inf,Inf,2706.866077035,2706.47935808
5,1000,0.16827882742816755,1.0473515916695209e-7,9.969624313946324e-8,1378,0,0,3.516690856313498,1.1318701660716153,Inf,Inf,2732.452735376,2732.079573949
1,1500,0.14418536580376184,0.0015254148590109623,0.001553284805104381,495,0,0,4.767676767676767,1.357452684275298,Inf,Inf,3610.134659922,3609.391771109
2,1500,0.1441144066563796,0.0015204112852222305,0.0015242746899435979,514,0,0,4.733463035019455,1.4076402743264276,Inf,Inf,3605.275322817,3604.506105636
3,1500,0.14363412268776163,0.0011257228136829084,0.0011274676328185546,515,0,0,4.631067961165049,1.3128391076631012,Inf,Inf,3606.249947092,3605.396680411
4,1500,0.14410182069025365,0.001472168240965268,0.001553413335009763,503,0,0,4.759443339960239,1.3042167622059995,Inf,Inf,3608.472379886,3607.822251677
5,1500,0.1439337406439534,0.0010451277124116087,0.0011582276594168453,505,0,0,4.675247524752475,1.3792255375576552,Inf,Inf,3607.767307792,3607.104323632
1,2000,0.12907659445942674,0.0022794549192046085,0.002313952448995755,442,0,0,4.95475113122172,1.367831776982621,Inf,Inf,3606.526433101,3605.777628956
2,2000,0.12921847841486048,0.0021797686140665427,0.0021940552900017243,443,0,0,4.934537246049661,1.4262420800462523,Inf,Inf,3609.563184131,3608.801477654
3,2000,0.12897268826756159,0.0018487935355204974,0.0018392772017947895,444,0,0,4.907657657657658,1.3565441785178984,Inf,Inf,3607.878577823,3607.128502349
