seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,average_iter,std_iter
3,800,863.513522208,863.233318858,0.18576298906272637,9.490834269182402e-8,9.567425478251845e-8,1775,0.14309859154929577,0.35027204578408344
