seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap
1,500,339.314828713,339.213516907,0.2202408736748128,9.655262447894053e-8,9.192401502489123e-8,807,0,0,3.5315985130111525,1.1623456635553282,Inf,Inf
