seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap,time,fw_time
1,500,0.2202408736748128,9.655262447894053e-8,9.192401502489123e-8,807,0,0,3.5315985130111525,1.1623456635553282,Inf,Inf,415.850782305,415.656786851
2,500,0.22261468891561706,1.1834623450668325e-7,9.865691061317072e-8,972,0,0,3.478395061728395,1.0704082093293603,Inf,Inf,409.458994007,409.33808214
3,500,0.22149879236331743,9.237373169851404e-8,9.464749433502062e-8,683,0,0,3.6207906295754024,1.2305881417333828,Inf,Inf,363.802909513,363.645808252
4,500,0.22020051067829183,9.33939891673008e-8,9.438983150644731e-8,819,0,0,3.559218559218559,1.0843845504024237,Inf,Inf,358.438877572,358.329348464
5,500,0.2216291901877513,9.904325467408048e-8,9.63869785861049e-8,780,0,0,3.566666666666667,1.1540703950277478,Inf,Inf,386.45496344,386.310034364
1,1000,0.168173232819458,9.587292326002084e-8,9.271975896438245e-8,1371,0,0,3.5091174325309993,1.1419780611022932,Inf,Inf,3363.732596047,3363.336198191
2,1000,0.16825933480034963,9.42700280268105e-8,9.899733263707411e-8,1176,0,0,3.567176870748299,1.1838246805258068,Inf,Inf,2686.303725313,2685.894003774
3,1000,0.16867191808352194,1.0193696097296479e-7,9.655327763355426e-8,1406,0,0,3.4907539118065434,1.126004431276871,Inf,Inf,3037.234324916,3036.820753242
4,1000,0.1688473858803474,9.954565748093724e-8,9.66346686871733e-8,1409,0,0,3.4364797728885734,1.0761373936951728,Inf,Inf,2971.095408695,2970.734237372
5,1000,0.16827882742816755,1.0473515916695209e-7,9.969624313946324e-8,1378,0,0,3.516690856313498,1.1318701660716153,Inf,Inf,2964.372909727,2964.042076045
1,1500,0.14418755218122725,0.0016226010003776575,0.0015919189731319061,490,0,0,4.775510204081633,1.3606402036171592,Inf,Inf,3607.139943487,3606.33462522
2,1500,0.14412058897491156,0.0015666201846079343,0.0015610725548135355,497,0,0,4.766599597585513,1.4120203676966416,Inf,Inf,3609.531425897,3608.783945534
3,1500,0.14363317369675876,0.0011108208362867363,0.0011380938056633275,519,0,0,4.622350674373796,1.3137090733110341,Inf,Inf,3604.185942223,3603.569252843
4,1500,0.14409655163381493,0.001319148333118008,0.0013311516460145292,519,0,0,4.730250481695569,1.3006050473765471,Inf,Inf,3607.405764683,3606.695095153
5,1500,0.14393235911643368,0.0010258098661689377,0.0010253686225468565,515,0,0,4.65242718446602,1.3785350497199043,Inf,Inf,3605.022072655,3604.334190542
1,2000,0.12907949348007472,0.0022770085724249448,0.0023193513722010103,440,0,0,4.952272727272727,1.3700321124819395,Inf,Inf,3612.207225376,3611.328982299
2,2000,0.12920094421505213,0.0021593231679229406,0.002175602452868429,460,0,0,4.921739130434783,1.4243315205325913,Inf,Inf,3603.899030967,3603.053678926
3,2000,0.12896362840309442,0.001663936949195536,0.0016772022336186652,460,0,0,4.886956521739131,1.3528971085566024,Inf,Inf,3608.501114396,3607.649166829
4,2000,0.12892399439486013,0.0017572352217104445,0.0018478276173519124,448,0,0,4.930803571428571,1.38290530887713,Inf,Inf,3606.370369281,3605.680714116
5,2000,0.12895394923966935,0.002393016047680767,0.0023779845990726037,447,0,0,4.957494407158837,1.4238459206269964,Inf,Inf,3606.531905426,3605.79694538
1,2500,0.12121220667511004,0.0034309558335691576,0.0034442393808098923,374,0,0,5.125668449197861,1.452642579406889,Inf,Inf,3606.354680596,3605.516806679
2,2500,0.1214390084395278,0.0034888185203764584,0.0034986042960737165,381,0,0,5.026246719160105,1.4470819392727807,Inf,Inf,3606.544891528,3605.743899604
3,2500,0.12122070145886418,0.0031851525235995423,0.0031512762911744784,381,0,0,5.031496062992126,1.463253447165717,Inf,Inf,3610.229307744,3609.434522522
4,2500,0.12086666254889562,0.0032216354044332512,0.0032229878514085965,381,0,0,5.0498687664042,1.3992972798763184,Inf,Inf,3610.108808957,3609.345655127
5,2500,0.12126671193926439,0.003334673982459929,0.0034942630120013765,382,0,0,4.989528795811518,1.4988693159187516,Inf,Inf,3612.362572063,3611.484717811
1,3000,0.11035549971516313,0.003377929771141635,0.0034728159866005207,355,0,0,5.03943661971831,1.4781343097426092,Inf,Inf,3611.992119646,3611.005539681
2,3000,0.11044967798849799,0.003859917919299183,0.0038947877689936017,355,0,0,5.056338028169014,1.505989210198197,Inf,Inf,3610.697070142,3609.8668881
3,3000,0.11016351042154136,0.003624102693858905,0.003674415642025714,352,0,0,5.068181818181818,1.521323869012222,Inf,Inf,3608.104787686,3607.23160524
4,3000,0.11003791808267707,0.0036642332941060583,0.003551920779983394,352,0,0,5.082386363636363,1.4817126414127508,Inf,Inf,3607.975509158,3607.077665562
5,3000,0.11010404949584547,0.003834266811832191,0.0037497712450266923,355,0,0,5.005633802816901,1.482466958687412,Inf,Inf,3614.709113582,3613.8282089
1,3500,0.10550452020157633,0.003974778311593194,0.0039502666044541265,323,0,0,5.04953560371517,1.571492377640788,Inf,Inf,3615.983069238,3615.050519998
2,3500,0.10572295135924172,0.004528783708280561,0.0045020946130696,321,0,0,5.102803738317757,1.5386758477619584,Inf,Inf,3607.207664882,3606.243901326
3,3500,0.10558269062383199,0.004333139781811365,0.004352197984264089,320,0,0,5.040625,1.5880350775481977,Inf,Inf,3606.45083521,3605.406177139
4,3500,0.10532660952500907,0.0040271440279111385,0.004058810346511427,319,0,0,5.090909090909091,1.5175738212786563,Inf,Inf,3606.370721134,3605.415461793
5,3500,0.10558163831837376,0.0047099199971602675,0.004649800988542445,319,0,0,5.06269592476489,1.574907486056698,Inf,Inf,3610.131034397,3609.17755956
1,4000,0.09992214559043011,0.0054067704520963655,0.0053481058019334594,275,0,0,5.032727272727273,1.5831058987516415,Inf,Inf,3613.019096052,3611.795576311
