seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,average_iter,std_iter
2,500,514.8307384,514.705489483,0.22261468891578012,1.1140964628619798e-7,9.770442053330664e-8,1857,0.14270328486806677,0.3529307937968987
