seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap,time,fw_time
1,500,0.22024087367477457,9.434797809682038e-8,9.49054414223216e-8,815,0,0,3.4760736196319018,1.0238455688595058,Inf,Inf,373.788024591,373.617922531
2,500,0.22261468891559683,1.0451562908880829e-7,9.836918463818067e-8,972,0,0,3.4516460905349793,0.9556204633020959,Inf,Inf,400.650871766,400.506214979
3,500,0.2214987923633042,1.0097600311453903e-7,9.605750522778678e-8,699,0,0,3.552217453505007,1.0426740356522295,Inf,Inf,329.298254546,329.170106732
4,500,0.2202005106781968,1.0390815456673419e-7,9.941169915733683e-8,828,0,0,3.5120772946859904,0.9962925391282128,Inf,Inf,363.250816633,363.118053198
5,500,0.2216291901877057,9.627878285595193e-8,9.977067035732423e-8,788,0,0,3.5063451776649748,1.026317156069847,Inf,Inf,340.630919542,340.494020081
1,1000,0.16817323281947116,9.33950200718292e-8,9.14286023522004e-8,1312,0,0,3.4855182926829267,1.0399073066276416,Inf,Inf,3204.272676047,3203.838029737
2,1000,0.16825933480034558,9.608869052171731e-8,9.311913223841728e-8,1180,0,0,3.51271186440678,1.0695925686743721,Inf,Inf,2419.355818871,2418.966540184
3,1000,0.16867191808345386,9.73166179481233e-8,9.874090163911053e-8,1414,0,0,3.434936350777935,1.0142348990654766,Inf,Inf,2993.921060826,2993.554363375
4,1000,0.16884738588031975,9.366171956765035e-8,9.624539925798259e-8,1387,0,0,3.400144196106705,0.9762400894437876,Inf,Inf,2829.484009561,2829.11426686
5,1000,0.1682788274282843,1.0023192440269946e-7,9.998156133561587e-8,1362,0,0,3.497797356828194,1.0151292675727537,Inf,Inf,2825.326811152,2824.887180014
1,1500,0.14418451266563181,0.0015170449676970704,0.0014842326925331335,500,0,0,4.624,1.1753241142540616,Inf,Inf,3609.805741293,3609.115754387
2,1500,0.14411515751028814,0.0013787096013120129,0.0013528681482494961,501,0,0,4.604790419161676,1.171109305738804,Inf,Inf,3607.531311999,3606.948669457
3,1500,0.14363420910734634,0.0010557710330417434,0.0010049102923070756,521,0,0,4.5489443378119,1.1544245314522905,Inf,Inf,3603.247975033,3602.624796715
4,1500,0.14409788303053256,0.0012702014336330204,0.0012936618807543668,511,0,0,4.612524461839531,1.119593626771039,Inf,Inf,3604.73221768,3604.004318939
5,1500,0.14393168515281782,0.0009712221748996476,0.0010121943969447315,518,0,0,4.519305019305019,1.17460800474471,Inf,Inf,3607.305728937,3606.579350918
1,2000,0.1290656371686353,0.002291763942148573,0.002253273530730626,454,0,0,4.786343612334802,1.1415060444169118,Inf,Inf,3611.955974457,3611.028643807
2,2000,0.12919047935254155,0.001962291085371437,0.0020188193687039786,474,0,0,4.715189873417722,1.1906530204197425,Inf,Inf,3606.66294055,3605.901947334
3,2000,0.1289563672217837,0.0015569815239041863,0.0016063306558180522,474,0,0,4.732067510548523,1.1420953387850556,Inf,Inf,3611.483057195,3610.759110534
4,2000,0.12891619916253588,0.001658066430030379,0.0017006656591277043,461,0,0,4.765726681127982,1.1653498089879744,Inf,Inf,3605.871172053,3605.245579249
5,2000,0.12894295603898975,0.0023848160025220083,0.0023445371784319782,457,0,0,4.785557986870897,1.1929845026211296,Inf,Inf,3605.454846884,3604.636646724
1,2500,0.12118365457073103,0.0030959624493444617,0.003365182731717032,392,0,0,4.821428571428571,1.2068644245027835,Inf,Inf,3614.388085705,3613.462511004
2,2500,0.12141821077471113,0.003327452724855663,0.0032960626270439157,392,0,0,4.808673469387755,1.199584870867639,Inf,Inf,3607.110199797,3606.246427937
3,2500,0.12120797873551878,0.0030201344679023703,0.003032986897598393,390,0,0,4.825641025641025,1.2233205157168554,Inf,Inf,3605.971432385,3604.99736068
4,2500,0.12085518191151325,0.0031289774594790744,0.003126929609915518,387,0,0,4.855297157622739,1.144820099027344,Inf,Inf,3609.49214842,3608.690641393
5,2500,0.12123470554616901,0.003155665953775453,0.0031647926564283904,393,0,0,4.770992366412214,1.2094328585032301,Inf,Inf,3605.336881739,3604.468713339
1,3000,0.11029561993675406,0.003101987055726778,0.0031636072364976363,366,0,0,4.830601092896175,1.1930130701893582,Inf,Inf,3614.410927725,3613.457724867
2,3000,0.11039347236249271,0.003350003065161398,0.0033557807087518966,369,0,0,4.78590785907859,1.2380809142308233,Inf,Inf,3605.290664831,3604.449246764
3,3000,0.11012251556940428,0.003204294903270108,0.003281445621837003,367,0,0,4.8283378746594,1.208107048082729,Inf,Inf,3606.414694819,3605.468343429
4,3000,0.11000620332738104,0.0032924609866271867,0.003300602365894887,365,0,0,4.843835616438356,1.1721336679496799,Inf,Inf,3606.471208661,3605.567652861
5,3000,0.11006351843155539,0.0034203079550510496,0.0034646638317171845,370,0,0,4.775675675675676,1.2079020324525203,Inf,Inf,3614.369649129,3613.373779292
1,3500,0.10546578574439294,0.003725204551789856,0.003786631139210451,337,0,0,4.792284866468843,1.240991276029372,Inf,Inf,3612.763855456,3611.748670104
2,3500,0.10565706660460125,0.004016144007995923,0.004163975778245749,336,0,0,4.821428571428571,1.220821492795236,Inf,Inf,3613.030027513,3612.025346347
3,3500,0.10551916074933092,0.004336057139049658,0.004396371906372338,333,0,0,4.7957957957957955,1.215009189952495,Inf,Inf,3605.750303824,3604.756079926
4,3500,0.1052768548876259,0.0038488216052721437,0.003898536604396957,334,0,0,4.81437125748503,1.2062039553384367,Inf,Inf,3605.812278496,3604.926972114
5,3500,0.10553857330494007,0.00452388976600282,0.004502637595108144,335,0,0,4.791044776119403,1.2203037002089225,Inf,Inf,3614.493125344,3613.54654735
1,4000,0.09986632252126049,0.00504480320949274,0.005017095869401335,290,0,0,4.706896551724138,1.217073190852211,Inf,Inf,3613.072973328,3611.943861778
2,4000,0.10000630164538742,0.00493186968861847,0.00492191044170948,286,0,0,4.800699300699301,1.2105383174582276,Inf,Inf,3607.572089286,3606.062584208
3,4000,0.09992241181185914,0.005110094505040179,0.005273957382462453,283,0,0,4.819787985865724,1.1906985661610523,Inf,Inf,3611.707584696,3610.592151833
4,4000,0.09996677907316559,0.0046892309832972205,0.0046917397737356765,287,0,0,4.794425087108014,1.1985875722363741,Inf,Inf,3608.510339263,3607.376440228
5,4000,0.09991368484495644,0.005051530438128039,0.005045876800539466,291,0,0,4.845360824742268,1.2149091595293382,Inf,Inf,3605.768610112,3604.757287242
1,4500,0.09709011706907744,0.009436208065909554,0.009747055482564047,144,0,0,5.027777777777778,0.9456891108223116,Inf,Inf,3625.00658024,3622.9371828
2,4500,0.09708791312398594,0.009740506214094126,0.009747130473032436,147,0,0,5.020408163265306,0.9894608173010191,Inf,Inf,3634.580862022,3632.278757732
3,4500,0.0969131506612536,0.009515305267773732,0.00957370457242345,147,0,0,4.98639455782313,1.0269411592821247,Inf,Inf,3620.844434554,3618.760327212
4,4500,0.09691592721220409,0.009396542813310834,0.00992348978535838,149,0,0,4.926174496644295,1.027289530831496,Inf,Inf,3623.024290381,3620.772739859
5,4500,0.09686038193614141,0.009066874197580628,0.008962633702063658,150,0,0,4.94,0.9846472471612776,Inf,Inf,3638.56797086,3636.308889508
1,5000,0.09202400434357373,0.009803161645520355,0.009887663655637757,132,0,0,4.984848484848484,0.8908769886628481,Inf,Inf,3630.978925351,3627.791886142
2,5000,0.09196979518967359,0.01006990578667919,0.010026714797407164,130,0,0,5.1,0.7027079404791177,Inf,Inf,3641.915125368,3639.179021464
3,5000,0.09202917428647439,0.01011981425670223,0.010125321217891966,130,0,0,5.038461538461538,0.820321794996605,Inf,Inf,3624.294925246,3622.015171421
4,5000,0.09198271999730087,0.010024789446969306,0.009901548733872747,130,0,0,5.076923076923077,0.812836784014985,Inf,Inf,3626.630924816,3624.139425314
5,5000,0.09190185242232553,0.010733486978230171,0.010736163097953494,130,0,0,5.1,0.7027079404791177,Inf,Inf,3639.842504277,3637.732814604
