seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,average_iter,std_iter
5,700,765.166069334,764.789482961,0.19420782774537032,9.953148868979689e-8,9.723989143756162e-8,1747,0.14310246136233543,0.35027757333940945
