seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,average_iter,std_iter
5,800,1144.24566238,1143.984059712,0.18644865388182036,9.947769618462443e-8,9.624624789511538e-8,1850,0.14486486486486486,0.3520597018242439
