seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,average_iter,std_iter
2,1500,3604.903316482,3604.193943126,0.14409048790541204,0.0007938827017235292,0.0007938819649702389,949,0.13487881981032665,0.3417742103016224
