seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,time,fw_time
1,800,6.145612591889726,8.709153007657733e-7,9.367838629259495e-7,2337510,3601.213699508,3601.182701334
2,800,6.463811536478466,6.469294930866454e-7,2.9675175028387457e-7,2325632,3600.005859375,3600.003445407
3,800,5.93195702421213,6.386144377756864e-7,1.0424353149574017e-6,2327186,3600.006716459,3600.004624773
4,800,5.8465973929018356,0.002627426530466437,9.660664090915816e-8,1263,1.953682677,1.951679254
1,1200,4.436166071378743,2.7304406557959737e-6,7.429352990584448e-7,1583539,3601.184763788,3601.160005234
2,1200,4.985971855697493,1.712990524538327e-6,3.6736616948473966e-6,1622110,3600.008529059,3600.005706157
3,1200,4.555136777936312,8.211482054321095e-7,9.413740826857975e-7,1619887,3600.007453375,3600.004742181
4,1200,5.870604075018418,3.838060820271494e-7,1.3181593203626107e-6,1592675,3600.009499448,3600.006553405
1,1500,4.30100662030904,5.006823585063103e-6,5.061660203864449e-6,1292976,3601.19244389,3601.166130299
2,1500,4.623618248941769,1.0891335477936082e-6,9.72398993326351e-7,1287227,3600.010095008,3600.006615399
3,1500,4.568350165862989,2.063153942799545e-6,2.314080120413564e-6,1268156,3600.011890009,3600.007389813
4,1500,4.301006620309065,5.020882554163109e-6,5.075745548310806e-6,1286758,3600.010184351,3600.006679421
5,1500,5.051636674627428,4.057183787153917e-6,4.129019771426101e-6,874582,3600.016935898,3600.010408616
