seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,time,fw_time
1,800,6.14561259188868,4.722335233964259e-8,6.867924184916774e-8,63,2.24519917,2.224203241
2,800,6.463811536477705,1.1201200322830118e-7,8.539404916518833e-8,54,0.295150142,0.292667801
3,800,5.931957024211216,2.864146608771989e-8,3.120612745988183e-8,61,0.322937676,0.320588184
4,800,5.846592605698703,1.500404778198572e-8,1.500404778198572e-8,51,0.266424624,0.264201966
1,1200,4.436166071376306,1.1089537110819947e-7,1.1089537110819947e-7,721102,3601.309076647,3601.279698642
2,1200,4.98597185569524,5.9214926295680925e-8,6.917480277479626e-8,49,0.394163676,0.390987302
3,1200,4.555136777933607,4.984985935152508e-8,7.004041435720865e-8,58,0.447056236,0.44393012
4,1200,5.8706040750165505,2.5924919100361876e-8,2.5924919100361876e-8,56,0.427866037,0.424677842
1,1500,4.30100662030328,6.841833055659663e-8,9.452446647628676e-8,65,2.608223475,2.586482602
2,1500,4.623618248936079,3.499073955026688e-7,3.4986032915185206e-7,500995,3601.135671751,3601.131156695
3,1500,4.568350165857324,9.80994627752807e-8,5.9504827731871046e-8,65,0.630796807,0.627008665
4,1500,4.30100662030328,6.841833055659663e-8,9.452446647628676e-8,65,0.620182094,0.616788841
5,1500,5.051636674603583,8.133156370604411e-8,9.794234756554943e-8,85,1.324858772,1.320031491
