seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,time,fw_time
1,800,6.145612591888483,1.7304489574598847e-7,1.7304489574598847e-7,400892,3601.179656804,3601.156953028
2,800,6.463811536477692,2.2397068732971093e-7,2.2397068732971093e-7,401393,3600.011890537,3600.008683984
3,800,5.931957024211172,8.403515039390186e-8,8.403492302022642e-8,29,0.241585397,0.237476514
4,800,5.846592605698881,5.595745733444346e-8,5.595722996076802e-8,17,0.129085242,0.127110409
1,1200,4.4361660713763955,3.505920176394284e-8,7.337962415476795e-8,19,2.367285407,2.344203769
2,1200,4.985971855695305,5.426290954346769e-7,5.426290954346769e-7,280704,3601.147163977,3601.143195018
3,1200,4.555136777933658,2.245085397589719e-7,2.245085397589719e-7,277138,3600.011104057,3600.008329944
4,1200,5.870604075016484,1.3949465937912464e-7,1.3949465937912464e-7,280028,3600.021705031,3600.01670487
1,1500,4.301006620303322,2.1752475731773302e-7,9.171571946353652e-8,30,2.629271256,2.605257625
2,1500,4.623618248936124,1.2115151548641734e-7,1.2115151548641734e-7,225691,3601.115683072,3601.112129598
3,1500,4.5683501658570735,1.2748773769999389e-7,1.2748773769999389e-7,222187,3600.017719214,3600.013405721
4,1500,4.301006620303322,2.1752475731773302e-7,9.171571946353652e-8,30,0.455641963,0.45155913
5,1500,5.051636674603326,8.271331353171263e-8,8.271354090538807e-8,48,1.380414785,1.374646151
