seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap
1,1000,1.981328779,1.96695507,-5.563833928623474,9.595169103704393e-9,0.0,0,1,1,3.4444444444444446,0.8555852638929972,2.138147007941825,1.0
