seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,time,fw_time
1,800,6.1456125918884865,7.221899522846797e-8,7.14486532160663e-8,65,2.367019677,2.335494771
2,800,6.463811536477721,1.0906830993917538e-7,1.090616024157498e-7,1671308,3601.088035592,3601.083713088
3,800,5.931957024211207,6.947902875253931e-8,7.738913154753391e-8,60,0.131549425,0.12934363
4,800,5.846592605698832,1.3392764230957255e-8,4.7664116209489293e-8,51,0.110852552,0.108659475
1,1200,4.436166071376526,2.810543264786247e-8,8.057213563006371e-8,52,2.229552773,2.207249713
2,1200,4.985971855695235,5.62122295377776e-8,5.621268428512849e-8,49,0.171412354,0.168559842
3,1200,4.55513677793366,8.03659077064367e-8,9.306654646934476e-8,57,0.190646026,0.18768271
4,1200,5.870604075016449,8.364190762222279e-8,8.692882147443015e-8,59,0.219721689,0.216605689
1,1500,4.301006620303495,2.081892489513848e-7,8.187771527445875e-8,60,2.344702924,2.322639334
2,1500,4.623618248936044,3.1551280699204654e-8,3.1551280699204654e-8,59,0.248538796,0.245296055
3,1500,4.5683501658572085,9.827840585785452e-8,9.828158908931073e-8,70,0.299376036,0.293910697
4,1500,4.301006620303495,2.081892489513848e-7,8.187771527445875e-8,60,0.243002562,0.239612201
5,1500,5.051636674603335,2.0296897673688363e-7,2.0296920411055908e-7,389464,3601.129412848,3601.123512701
