seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap
3,1000,0.007135953,0.006831465,-5.4448632220662345,1.809667082852684e-8,0.0,0,1,1,3.4615384615384617,0.7605665904189709,1.6560126853892143,1.0
