seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,average_iter,std_iter
1,10000,2.797578498,2.767166487,1.2366628824181525,2.6112423633789517e-7,1.3180038995613819e-7,1182,0.15228426395939088,0.3594482936007474
